margin,manufacturing-cost,number-of-friendships,monthly-fee,random-join?,number-of-persons,network-profit,network-sale-revenue,network-fee-revenue,network-sponsor-cost,network-manufacturing-cost
0.34,0.8,300,100,TRUE,300,-52887,197530.74,10100,21086.77,239431.2
0.35,0.8,300,100,TRUE,300,-49248,186925.05,10000,16111.36,230061.6
0.35,0.8,300,100,TRUE,300,-55334,193443.9,9400,20093.24,238084.8
0.35,0.8,300,100,TRUE,300,-52031,190429.85,10200,18285.25,234375.2
0.35,0.8,300,100,TRUE,300,-56324,199782.05,9800,20020.46,245885.6
0.35,0.8,300,100,TRUE,300,-55068,190231.6,8900,20068.5,234131.2
0.35,0.8,300,100,TRUE,300,-56530,189172.1,8400,21274.75,232827.2
0.35,0.8,300,100,TRUE,300,-54613,193240.45,9900,19919.45,237834.4
0.35,0.8,300,100,TRUE,300,-54190,195440.05,9800,18888.35,240541.6
0.35,0.8,300,100,TRUE,300,-55802,201630.65,9400,18672.33,248160.8
0.36,0.8,300,100,TRUE,300,-59312,191367.68,10000,21470.27,239209.6
0.35,0.8,300,100,TRUE,300,-51458,189491.9,9700,17428.71,233220.8
0.36,0.8,300,100,TRUE,300,-58387,198320.64,9700,18506.72,247900.8
0.36,0.8,300,100,TRUE,300,-55398,189194.88,9900,17999.05,236493.6
0.36,0.8,300,100,TRUE,300,-62118,201122.56,9700,21537.67,251403.2
0.36,0.8,300,100,TRUE,300,-59761,192259.2,9600,21296.28,240324
0.36,0.8,300,100,TRUE,300,-52783,187428.48,10700,16626.2,234285.6
0.36,0.8,300,100,TRUE,300,-60150,196315.52,10500,21571.17,245394.4
0.36,0.8,300,100,TRUE,300,-57367,187442.56,10100,20606,234303.2
0.36,0.8,300,100,TRUE,300,-57820,188040.96,10200,21009.54,235051.2
0.36,0.8,300,100,TRUE,300,-55503,188634.24,10000,18344.43,235792.8
0.37,0.8,300,100,TRUE,300,-63128,191475.27,10300,21759.9,243143.2
0.37,0.8,300,100,TRUE,300,-61045,184824.36,9500,20671.49,234697.6
0.37,0.8,300,100,TRUE,300,-59533,190321.74,10000,18176.43,241678.4
0.37,0.8,300,100,TRUE,300,-61984,185968.44,10400,22202.11,236150.4
0.37,0.8,300,100,TRUE,300,-58636,192546.27,10300,16979.15,244503.2
0.37,0.8,300,100,TRUE,300,-63164,193593.33,10400,21324.5,245832.8
0.37,0.8,300,100,TRUE,300,-65336,199094.49,9800,21412.14,252818.4
0.37,0.8,300,100,TRUE,300,-60699,186840.36,10200,20481.69,237257.6
0.37,0.8,300,100,TRUE,300,-58609,187351.92,10400,18453.85,237907.2
0.37,0.8,300,100,TRUE,300,-58864,185967.81,10400,19082.21,236149.6
0.38,0.8,300,100,TRUE,300,-60406,181953.26,10200,17780.69,234778.4
0.38,0.8,300,100,TRUE,300,-59917,185081.78,10000,16183.83,238815.2
0.38,0.8,300,100,TRUE,300,-64243,185968.38,10100,20352.63,239959.2
0.38,0.8,300,100,TRUE,300,-60462,180061.02,10500,18685.74,232336.8
0.38,0.8,300,100,TRUE,300,-63325,194537.4,10800,17646.05,251016
0.38,0.8,300,100,TRUE,300,-68172,199285.98,10800,21114.37,257143.2
0.38,0.8,300,100,TRUE,300,-60321,188558.12,10500,16078.06,243300.8
0.38,0.8,300,100,TRUE,300,-65755,189117.98,11000,21850.03,244023.2
0.38,0.8,300,100,TRUE,300,-60532,181619.7,10300,18104.08,234348
0.39,0.8,300,100,TRUE,300,-69396,185689.49,10200,21758.65,243527.2
0.38,0.8,300,100,TRUE,300,-61668,190772.14,10900,17182.94,246157.6
0.39,0.8,300,100,TRUE,300,-66679,181606.76,10200,20313.23,238172.8
0.39,0.8,300,100,TRUE,300,-67161,180129.95,10300,21354.6,236236
0.39,0.8,300,100,TRUE,300,-62462,176645.02,10200,17641.66,231665.6
0.39,0.8,300,100,TRUE,300,-68805,187282.81,10400,20871.17,245616.8
0.39,0.8,300,100,TRUE,300,-67833,185718.16,9900,19886.4,243564.8
0.39,0.8,300,100,TRUE,300,-59830,174732.06,11500,16905.02,229156.8
0.39,0.8,300,100,TRUE,300,-68605,191314.91,10600,19615.01,250904.8
0.39,0.8,300,100,TRUE,300,-67127,188351.53,10900,19359.84,247018.4
0.39,0.8,300,100,TRUE,300,-67218,185347.89,11000,20487.09,243079.2
0.4,0.8,300,100,TRUE,300,-67013,179083.8,10900,18218.32,238778.4
0.4,0.8,300,100,TRUE,300,-66257,179751.6,10700,17039.76,239668.8
0.4,0.8,300,100,TRUE,300,-67454,176503.2,10500,19119.52,235337.6
0.4,0.8,300,100,TRUE,300,-70113,179953.2,11200,21328.19,239937.6
0.4,0.8,300,100,TRUE,300,-69216,178617.6,10600,20277.09,238156.8
0.4,0.8,300,100,TRUE,300,-63887,170339.4,10200,17307.23,227119.2
0.4,0.8,300,100,TRUE,300,-71516,187962,11100,19961.62,250616
0.4,0.8,300,100,TRUE,300,-67782,183414.6,10800,17443.85,244552.8
0.4,0.8,300,100,TRUE,300,-69132,189110.4,11500,17595.06,252147.2
0.4,0.8,300,100,TRUE,300,-61618,166506,11100,17215.92,222008
0.41,0.8,300,100,TRUE,300,-73662,184264.67,11000,19075.8,249850.4
0.41,0.8,300,100,TRUE,300,-69998,173598.65,10600,18808.49,235388
0.41,0.8,300,100,TRUE,300,-70711,179964.75,11200,17855.59,244020
0.41,0.8,300,100,TRUE,300,-67866,181636.81,11500,14716.08,246287.2
0.41,0.8,300,100,TRUE,300,-73565,175972.22,10600,21531.07,238606.4
0.41,0.8,300,100,TRUE,300,-72035,177814.2,10900,19645.39,241104
0.41,0.8,300,100,TRUE,300,-74424,177832.49,10900,22027.63,241128.8
0.41,0.8,300,100,TRUE,300,-73607,184609.82,11000,18898.17,250318.4
0.41,0.8,300,100,TRUE,300,-69349,179504.55,11300,16757.95,243396
0.41,0.8,300,100,TRUE,300,-76312,180261.52,10600,22751.25,244422.4
0.42,0.8,300,100,TRUE,300,-73509,175829.32,11200,18014.67,242523.2
0.42,0.8,300,100,TRUE,300,-76416,177445.78,10400,19509.2,244752.8
0.42,0.8,300,100,TRUE,300,-79239,181219.26,11800,22300.63,249957.6
0.42,0.8,300,100,TRUE,300,-73552,177272.36,10600,16910.88,244513.6
0.42,0.8,300,100,TRUE,300,-79100,181088.76,10900,21311.23,249777.6
0.42,0.8,300,100,TRUE,300,-76956,173702.46,10500,21569.07,239589.6
0.42,0.8,300,100,TRUE,300,-82128,187512.84,11700,22702.5,258638.4
0.42,0.8,300,100,TRUE,300,-78683,173505.84,11200,24070.75,239318.4
0.42,0.8,300,100,TRUE,300,-74939,176749.78,10800,18696.36,243792.8
0.42,0.8,300,100,TRUE,300,-78868,180145.1,10900,21436.65,248476
0.43,0.8,300,100,TRUE,300,-79630,180215.19,12200,19111.32,252933.6
0.43,0.8,300,100,TRUE,300,-82031,181857.36,11400,20050.21,255238.4
0.43,0.8,300,100,TRUE,300,-75484,168980.49,10800,18098.95,237165.6
0.43,0.8,300,100,TRUE,300,-77123,171674.88,10700,18550.85,240947.2
0.43,0.8,300,100,TRUE,300,-78360,175187.22,11500,19170.86,245876.8
0.43,0.8,300,100,TRUE,300,-77854,170355.33,11300,20414.1,239095.2
0.43,0.8,300,100,TRUE,300,-74676,172045.38,11500,16754.38,241467.2
0.43,0.8,300,100,TRUE,300,-79094,177623.97,10900,18320.73,249296.8
0.43,0.8,300,100,TRUE,300,-74217,171013.68,11500,16711.9,240019.2
0.43,0.8,300,100,TRUE,300,-75968,174621.21,11100,16606.36,245082.4
0.44,0.8,300,100,TRUE,300,-79037,170839.2,11500,17320.08,244056
0.44,0.8,300,100,TRUE,300,-79416,169155.28,11800,18721.1,241650.4
0.44,0.8,300,100,TRUE,300,-78280,167210.96,11300,17918.6,238872.8
0.44,0.8,300,100,TRUE,300,-82682,174727.84,11700,19498.75,249611.2
0.44,0.8,300,100,TRUE,300,-83064,168984.48,11300,21942.08,241406.4
0.44,0.8,300,100,TRUE,300,-79823,168223.44,11000,18727.6,240319.2
0.44,0.8,300,100,TRUE,300,-81898,173619.04,11900,19389.77,248027.2
0.44,0.8,300,100,TRUE,300,-80242,160805.12,11300,22625.96,229721.6
0.44,0.8,300,100,TRUE,300,-75638,162132.88,11800,17952.82,231618.4
0.44,0.8,300,100,TRUE,300,-84178,177542.96,11700,19788.14,253632.8
0.45,0.8,300,100,TRUE,300,-79458,165908.6,12500,16545.07,241321.6
0.45,0.8,300,100,TRUE,300,-86858,171501.55,12000,20902.76,249456.8
0.45,0.8,300,100,TRUE,300,-84574,168512.3,12200,20177.44,245108.8
0.45,0.8,300,100,TRUE,300,-87411,172108.75,11600,20780.08,250340
0.45,0.8,300,100,TRUE,300,-78258,160292,11400,16798.01,233152
0.45,0.8,300,100,TRUE,300,-81122,166620.3,11600,16985.38,242356.8
0.45,0.8,300,100,TRUE,300,-83175,163464.4,11400,20273.46,237766.4
0.45,0.8,300,100,TRUE,300,-88723,178245.65,11500,19202.34,259266.4
0.45,0.8,300,100,TRUE,300,-85316,169367,11500,19830.95,246352
0.45,0.8,300,100,TRUE,300,-82942,166943.7,11700,18758.09,242827.2
0.46,0.8,300,100,TRUE,300,-93604,174430.8,11900,21518.84,258416
0.46,0.8,300,100,TRUE,300,-94034,177073.02,12100,20876.95,262330.4
0.46,0.8,300,100,TRUE,300,-91608,171467.82,11400,20449.43,254026.4
0.46,0.8,300,100,TRUE,300,-87183,165160.62,12100,19761.29,244682.4
0.46,0.8,300,100,TRUE,300,-87946,168170.04,12200,19175.57,249140.8
0.46,0.8,300,100,TRUE,300,-92647,171857.16,12000,21901.36,254603.2
0.46,0.8,300,100,TRUE,300,-89036,166757.94,12200,20944.96,247048.8
0.46,0.8,300,100,TRUE,300,-87591,163630.26,11700,20506.46,242415.2
0.46,0.8,300,100,TRUE,300,-84359,163368.36,12200,17900.64,242027.2
0.46,0.8,300,100,TRUE,300,-89359,171461.34,11700,18503.4,254016.8
0.47,0.8,300,100,TRUE,300,-94459,166387.67,12700,22395.03,251151.2
0.47,0.8,300,100,TRUE,300,-88790,161269.46,12200,18833.67,243425.6
0.47,0.8,300,100,TRUE,300,-83904,154911.58,12000,16986.32,233828.8
0.47,0.8,300,100,TRUE,300,-89749,161567.85,12100,19540.73,243876
0.47,0.8,300,100,TRUE,300,-92498,160406.62,11900,22681.91,242123.2
0.47,0.8,300,100,TRUE,300,-88802,160404.5,12400,19486.55,242120
0.47,0.8,300,100,TRUE,300,-91262,160858.71,12200,21515.13,242805.6
0.47,0.8,300,100,TRUE,300,-88057,156267.32,11500,19949.52,235875.2
0.47,0.8,300,100,TRUE,300,-91481,165228.56,12400,19707.58,249401.6
0.47,0.8,300,100,TRUE,300,-91206,164249.65,12000,19531.55,247924
0.48,0.8,300,100,TRUE,300,-89583,158012.92,12400,16899.14,243096.8
0.48,0.8,300,100,TRUE,300,-91840,161398.64,12600,17532.93,248305.6
0.48,0.8,300,100,TRUE,300,-89809,155923.04,12500,18350.6,239881.6
0.48,0.8,300,100,TRUE,300,-94441,169291.2,13400,16684.6,260448
0.48,0.8,300,100,TRUE,300,-90073,157914.12,13000,18042.6,242944.8
0.48,0.8,300,100,TRUE,300,-99641,165292.92,12900,23537.03,254296.8
0.48,0.8,300,100,TRUE,300,-95122,161492.76,12500,20664.84,248450.4
0.48,0.8,300,100,TRUE,300,-88660,155037.48,12300,17478.52,238519.2
0.48,0.8,300,100,TRUE,300,-96081,162712.68,11700,20166.2,250327.2
0.48,0.8,300,100,TRUE,300,-92240,159416.92,11800,18199.63,245256.8
0.49,0.8,300,100,TRUE,300,-102522,165817.83,12700,20933.48,260106.4
0.49,0.8,300,100,TRUE,300,-96600,154974.72,12900,21376.64,243097.6
0.49,0.8,300,100,TRUE,300,-98399,162188.67,12700,18874.11,254413.6
0.49,0.8,300,100,TRUE,300,-94034,151499.07,12700,20586.98,237645.6
0.49,0.8,300,100,TRUE,300,-95570,156328.26,12600,19277.95,245220.8
0.49,0.8,300,100,TRUE,300,-93518,155476.56,12800,17909.6,243884.8
0.49,0.8,300,100,TRUE,300,-93828,154976.76,12700,18404.34,243100.8
0.49,0.8,300,100,TRUE,300,-92683,150559.65,12600,19670.94,236172
0.49,0.8,300,100,TRUE,300,-92547,155533.17,12500,16607.01,243973.6
0.49,0.8,300,100,TRUE,300,-96166,155957.49,12400,19884.18,244639.2
0.5,0.8,300,100,TRUE,300,-100877,155053.5,12500,20345.22,248085.6
0.5,0.8,300,100,TRUE,300,-97765,156586.5,12800,16612.78,250538.4
0.5,0.8,300,100,TRUE,300,-96210,149862,12600,18893.2,239779.2
0.5,0.8,300,100,TRUE,300,-96874,152630,12400,17695.79,244208
0.5,0.8,300,100,TRUE,300,-98488,152176.5,12100,19282.02,243482.4
0.5,0.8,300,100,TRUE,300,-102876,158275.5,12600,20510.58,253240.8
0.5,0.8,300,100,TRUE,300,-104979,158072,12400,22535.92,252915.2
0.5,0.8,300,100,TRUE,300,-101820,153764,11800,21361.56,246022.4
0.5,0.8,300,100,TRUE,300,-98765,157891.5,13100,17129.6,252626.4
0.5,0.8,300,100,TRUE,300,-101969,149703.5,12600,24746.67,239525.6
