"BehaviorSpace results (NetLogo 4.1.2)"
"oriflame7.nlogo"
"max-profit1"
"05/03/2011 14:19:07:568 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","margin","manufacturing-cost","number-of-friendships","monthly-fee","random-join?","number-of-persons","[step]","network-profit","network-sale-revenue","network-fee-revenue","network-sponsor-cost","network-manufacturing-cost"
"268","0.27","0.8","300","100","true","300","31","-24354","204084.63999999998","8200","12983.949999999999","223654.40000000002"
"271","0.28","0.8","300","100","true","300","27","-30150","197934.47999999998","8900","17057.699999999997","219927.2"
"270","0.27","0.8","300","100","true","300","32","-24875","197073.72","7900","13877.169999999998","215971.2"
"273","0.28","0.8","300","100","true","300","29","-23187","201119.03999999998","8500","9339.99","223465.6"
"272","0.28","0.8","300","100","true","300","33","-28114","191031.12","8000","14888.02","212256.80000000002"
"275","0.28","0.8","300","100","true","300","32","-25399","204550.56","8700","11371.3","227278.40000000002"
"274","0.28","0.8","300","100","true","300","36","-27195","199278.72","7800","12852.420000000002","221420.80000000002"
"276","0.28","0.8","300","100","true","300","27","-21720","191569.68","7800","8234.509999999998","212855.2"
"277","0.28","0.8","300","100","true","300","27","-30889","204829.19999999998","8800","16930.090000000004","227588"
"278","0.28","0.8","300","100","true","300","28","-26516","200321.28","8700","12957.830000000002","222579.2"
"279","0.28","0.8","300","100","true","300","29","-23734","186942.24","7800","10763.130000000001","207713.6"
"280","0.28","0.8","300","100","true","300","26","-27290","189497.52","8200","14434.380000000001","210552.80000000002"
"281","0.29000000000000004","0.8","300","100","true","300","29","-30799","200457.13999999998","8200","13588.510000000002","225867.2"
"282","0.29000000000000004","0.8","300","100","true","300","27","-33221","205751.61","8800","15939.390000000003","231832.80000000002"
"283","0.29000000000000004","0.8","300","100","true","300","26","-26612","193812.25","8200","10244.339999999997","218380"
"284","0.29000000000000004","0.8","300","100","true","300","29","-27055","192549.87","8600","11247.659999999996","216957.6"
"285","0.29000000000000004","0.8","300","100","true","300","27","-33446","205353.3","8300","15715.54","231384"
"286","0.29000000000000004","0.8","300","100","true","300","27","-31130","201622.25","8300","13871.829999999998","227180"
"287","0.29000000000000004","0.8","300","100","true","300","24","-32352","194338.36","8800","16517.6","218972.80000000002"
"288","0.29000000000000004","0.8","300","100","true","300","25","-33429","197453.13","8600","16999.68","222482.40000000002"
"289","0.29000000000000004","0.8","300","100","true","300","30","-27783","196244.71","8700","11606.66","221120.80000000002"
"290","0.29000000000000004","0.8","300","100","true","300","26","-33617","202714.22999999998","8500","16420.79","228410.40000000002"
"291","0.3","0.8","300","100","true","300","25","-34603","200774","9100","15020.6","229456"
"292","0.3","0.8","300","100","true","300","31","-31088","191541","8300","12024.880000000001","218904"
"293","0.3","0.8","300","100","true","300","27","-32738","190514.09999999998","8600","14121.84","217730.40000000002"
"294","0.3","0.8","300","100","true","300","28","-31717","197926.4","8700","12142.010000000002","226201.6"
"295","0.3","0.8","300","100","true","300","33","-33920","180675.59999999998","8000","16109.409999999996","206486.40000000002"
"296","0.3","0.8","300","100","true","300","26","-33511","210140.69999999998","8600","12090.529999999999","240160.80000000002"
"297","0.3","0.8","300","100","true","300","27","-36007","197658.3","9000","16770.059999999998","225895.2"
"298","0.3","0.8","300","100","true","300","31","-29513","192578.4","8200","10201.980000000003","220089.6"
"300","0.3","0.8","300","100","true","300","32","-34344","195701.8","7500","13886.170000000006","223659.2"
"299","0.3","0.8","300","100","true","300","34","-31001","183089.19999999998","8600","13445.499999999998","209244.80000000002"
"301","0.31","0.8","300","100","true","300","34","-32596","196026.24","8900","10245.850000000002","227276.80000000002"
"302","0.31","0.8","300","100","true","300","34","-37978","180627.50999999998","7900","17082.230000000003","209423.2"
"304","0.31","0.8","300","100","true","300","27","-30934","184677.12","9000","10492.599999999999","214118.40000000002"
"303","0.31","0.8","300","100","true","300","28","-38180","197238.56999999998","9000","15736.050000000003","228682.40000000002"
"306","0.31","0.8","300","100","true","300","29","-38104","191602.65","9300","16858.370000000003","222148"
"305","0.31","0.8","300","100","true","300","31","-38350","203514.81","9800","15705.809999999998","235959.2"
"307","0.31","0.8","300","100","true","300","26","-35839","187615.13999999998","8200","14129.050000000003","217524.80000000002"
"308","0.31","0.8","300","100","true","300","25","-35473","202402.53","9500","12705.900000000005","234669.6"
"309","0.31","0.8","300","100","true","300","24","-41473","195920.66999999998","8600","18839.02","227154.40000000002"
"310","0.31","0.8","300","100","true","300","24","-39497","197083.31999999998","8700","16778.329999999998","228502.40000000002"
"311","0.32","0.8","300","100","true","300","32","-39218","195919.55999999997","9500","14144.050000000003","230493.6"
"312","0.32","0.8","300","100","true","300","32","-36573","194921.99999999997","9300","11475.369999999999","229320"
"313","0.32","0.8","300","100","true","300","30","-37483","175958.15999999997","8400","14831.140000000003","207009.6"
"314","0.32","0.8","300","100","true","300","27","-38048","192448.15999999997","9200","13286.419999999998","226409.6"
"315","0.32","0.8","300","100","true","300","27","-36227","187384.87999999998","9400","12559.26","220452.80000000002"
"316","0.32","0.8","300","100","true","300","28","-38813","189248.08","8900","14316.689999999999","222644.80000000002"
"317","0.32","0.8","300","100","true","300","29","-34640","175580.08","9100","12754.959999999997","206564.80000000002"
"318","0.32","0.8","300","100","true","300","26","-39171","206147.43999999997","9100","11892.04","242526.40000000002"
"319","0.32","0.8","300","100","true","300","27","-37489","191521.31999999998","8900","12590.8","225319.2"
"320","0.32","0.8","300","100","true","300","27","-37748","192231.91999999998","9200","13024.969999999998","226155.2"
"321","0.33","0.8","300","100","true","300","28","-42879","192881.61","9200","14654","230306.40000000002"
"322","0.33","0.8","300","100","true","300","28","-35121","184976.27999999997","8400","7629.950000000001","220867.2"
"323","0.33","0.8","300","100","true","300","26","-42057","188693.43999999997","9900","15344.900000000001","225305.6"
"324","0.33","0.8","300","100","true","300","29","-38667","206392.83","9000","7621.009999999998","246439.2"
"325","0.33","0.8","300","100","true","300","28","-41579","190871.61","9400","13944.400000000001","227906.40000000002"
"326","0.33","0.8","300","100","true","300","31","-48751","187731.31999999998","9100","21425.45","224156.80000000002"
"327","0.33","0.8","300","100","true","300","25","-34971","191250.83","9100","6962.610000000001","228359.2"
"328","0.33","0.8","300","100","true","300","25","-38857","188647.87999999998","9200","11453.27","225251.2"
"329","0.33","0.8","300","100","true","300","28","-40369","195606.49999999997","9100","11515.099999999999","233560"
"330","0.33","0.8","300","100","true","300","26","-36460","189583.19999999998","9400","9075.3","226368"
"331","0.34","0.8","300","100","true","300","27","-44373","192438.17999999996","9300","12853.25","233258.40000000002"
"332","0.34","0.8","300","100","true","300","25","-48412","192478.43999999997","9400","16982.899999999998","233307.2"
"333","0.34","0.8","300","100","true","300","33","-41360","190324.19999999998","9000","9987.899999999998","230696"
"334","0.34","0.8","300","100","true","300","33","-46038","190006.08","9700","15433.55","230310.40000000002"
"335","0.34","0.8","300","100","true","300","27","-49287","195293.99999999997","9100","16960.969999999998","236720"
"336","0.34","0.8","300","100","true","300","27","-41538","185109.53999999998","10000","12272.75","224375.2"
"337","0.34","0.8","300","100","true","300","29","-45751","181556.09999999998","9300","16539.51","220068"
"338","0.34","0.8","300","100","true","300","26","-46790","186941.69999999998","9400","16535.579999999994","226596"
"339","0.34","0.8","300","100","true","300","35","-47458","190967.69999999998","8900","15850.09","231476"
"340","0.34","0.8","300","100","true","300","27","-43844","187635.36","10000","14042.07","227436.80000000002"
"341","0.35000000000000003","0.8","300","100","true","300","25","-48474","182896.99999999997","9500","15767","225104"
"342","0.35000000000000003","0.8","300","100","true","300","26","-45852","190372.64999999997","10200","12119.93","234304.80000000002"
"343","0.35000000000000003","0.8","300","100","true","300","25","-41081","172470.34999999998","9500","10779.960000000003","212271.2"
"345","0.35000000000000003","0.8","300","100","true","300","27","-49498","189788.94999999998","10300","16000.659999999998","233586.40000000002"
"344","0.35000000000000003","0.8","300","100","true","300","30","-42276","186601.34999999998","9400","8614.600000000002","229663.2"
"347","0.35000000000000003","0.8","300","100","true","300","24","-47247","190592.99999999997","10500","13764.259999999995","234576"
"346","0.35000000000000003","0.8","300","100","true","300","28","-47590","182564.84999999998","10000","15459.829999999998","224695.2"
"348","0.35000000000000003","0.8","300","100","true","300","27","-44910","180467.94999999998","9300","12563.83","222114.40000000002"
"349","0.35000000000000003","0.8","300","100","true","300","30","-55984","196533.99999999997","9700","20330.3","241888"
"350","0.35000000000000003","0.8","300","100","true","300","23","-56713","192934.29999999996","9700","21889.77","237457.6"
"351","0.36000000000000004","0.8","300","100","true","300","29","-54524","186088.31999999998","9600","17602","232610.40000000002"
"352","0.36000000000000004","0.8","300","100","true","300","25","-55016","182879.36","9500","18795.699999999997","228599.2"
"353","0.36000000000000004","0.8","300","100","true","300","27","-49967","188655.99999999997","9700","12503.29","235820"
"354","0.36000000000000004","0.8","300","100","true","300","25","-54830","186536.95999999996","10000","18195.69","233171.2"
"355","0.36000000000000004","0.8","300","100","true","300","32","-50366","182667.51999999996","10100","14799.12","228334.40000000002"
"356","0.36000000000000004","0.8","300","100","true","300","25","-49036","188238.71999999997","10300","12276.490000000002","235298.40000000002"
"357","0.36000000000000004","0.8","300","100","true","300","30","-50533","183588.47999999998","10100","14735.57","229485.6"
"358","0.36000000000000004","0.8","300","100","true","300","25","-54372","186949.11999999997","10200","17835.019999999997","233686.40000000002"
"359","0.36000000000000004","0.8","300","100","true","300","23","-52500","181534.07999999996","9900","17016.6","226917.6"
"360","0.36000000000000004","0.8","300","100","true","300","28","-54297","191138.55999999997","9400","15912.43","238923.2"
"361","0.37","0.8","300","100","true","300","23","-58807","192236.94","10300","17233.8","244110.40000000002"
"362","0.37","0.8","300","100","true","300","24","-54231","191937.06","10200","12638.010000000002","243729.6"
"363","0.37","0.8","300","100","true","300","27","-58734","186999.12","10500","18773.58","237459.2"
"364","0.37","0.8","300","100","true","300","17","-51729","185460.66","10800","12483.629999999997","235505.6"
"365","0.37","0.8","300","100","true","300","28","-51106","175028.49","10800","14676.259999999998","222258.40000000002"
"366","0.37","0.8","300","100","true","300","29","-54771","190655.01","9600","12924.079999999998","242101.6"
"367","0.37","0.8","300","100","true","300","29","-54991","182989.17","10500","16113.100000000002","232367.2"
"368","0.37","0.8","300","100","true","300","23","-57289","180660.69","10200","18739.62","229410.40000000002"
"370","0.37","0.8","300","100","true","300","25","-53998","176163.75","9700","16162.18","223700"
"369","0.37","0.8","300","100","true","300","30","-60070","184236.57","10300","20654.899999999998","233951.2"
"371","0.38","0.8","300","100","true","300","23","-54520","184480.38","10900","11861.45","238039.2"
"372","0.38","0.8","300","100","true","300","28","-54313","170919.12","10600","15291.48","220540.80000000002"
"373","0.38","0.8","300","100","true","300","26","-58766","177076.96","10100","17456.73","228486.40000000002"
"374","0.38","0.8","300","100","true","300","26","-55594","173689.28","10100","15268.07","224115.2"
"375","0.38","0.8","300","100","true","300","34","-56068","176786.18","9800","14543.380000000001","228111.2"
"376","0.38","0.8","300","100","true","300","25","-55691","177887.92","10600","14646.050000000003","229532.80000000002"
"377","0.38","0.8","300","100","true","300","27","-54096","170472.72","10900","15504.120000000003","219964.80000000002"
"378","0.38","0.8","300","100","true","300","26","-58412","179056.62","10000","16428.18","231040.80000000002"
"379","0.38","0.8","300","100","true","300","25","-58500","183566.5","11200","16406.06","236860"
"380","0.38","0.8","300","100","true","300","26","-55024","178046.63999999998","10300","13633","229737.6"
"382","0.39","0.8","300","100","true","300","22","-64202","183178.73","10400","17546.65","240234.40000000002"
"381","0.39","0.8","300","100","true","300","24","-50304","169571.46","10600","8086.610000000001","222388.80000000002"
"383","0.39","0.8","300","100","true","300","27","-57127","176670.63999999998","11000","13098.809999999998","231699.2"
"384","0.39","0.8","300","100","true","300","27","-65963","192825.27","11200","17102.68","252885.6"
"385","0.39","0.8","300","100","true","300","26","-58731","179330.24","10300","13173.61","235187.2"
"386","0.39","0.8","300","100","true","300","26","-52243","168716.85","10200","9892.209999999995","221268"
"387","0.39","0.8","300","100","true","300","24","-56024","176209.48","11200","12339.49","231094.40000000002"
"388","0.39","0.8","300","100","true","300","29","-58455","172438.46","10800","15545.09","226148.80000000002"
"389","0.39","0.8","300","100","true","300","24","-60021","177511.22","10800","15531","232801.6"
"390","0.39","0.8","300","100","true","300","30","-52041","166996.65","10100","10125.760000000002","219012"
"391","0.4","0.8","300","100","true","300","21","-59185","174936","10500","11372.599999999999","233248"
"392","0.4","0.8","300","100","true","300","24","-64405","171248.4","10300","17622.42","228331.2"
"393","0.4","0.8","300","100","true","300","27","-59455","168312.6","11100","14450.61","224416.80000000002"
"394","0.4","0.8","300","100","true","300","24","-65721","173983.19999999998","10700","18426.84","231977.6"
"395","0.4","0.8","300","100","true","300","28","-67837","183048.6","11400","18220.520000000004","244064.80000000002"
"396","0.4","0.8","300","100","true","300","26","-56709","176598.6","11100","8942.880000000001","235464.80000000002"
"397","0.4","0.8","300","100","true","300","22","-63143","174706.8","11100","16007.420000000002","232942.40000000002"
"399","0.4","0.8","300","100","true","300","25","-63842","176704.19999999998","10100","15040.200000000004","235605.6"
"398","0.4","0.8","300","100","true","300","24","-58586","175710.6","11200","11215.809999999998","234280.80000000002"
"400","0.4","0.8","300","100","true","300","27","-63829","167140.8","10800","18915.16","222854.40000000002"
"401","0.41000000000000003","0.8","300","100","true","300","26","-59883","165529.81","11000","11965.260000000002","224447.2"
"402","0.41000000000000003","0.8","300","100","true","300","22","-65076","164100.24","11000","17667.33","222508.80000000002"
"403","0.41000000000000003","0.8","300","100","true","300","31","-64701","168135.84","10900","15755.909999999996","227980.80000000002"
"404","0.41000000000000003","0.8","300","100","true","300","29","-64149","167328.13","10800","15391.64","226885.6"
"405","0.41000000000000003","0.8","300","100","true","300","23","-68001","176063.08","11200","16534.64","238729.6"
"406","0.41000000000000003","0.8","300","100","true","300","27","-63282","168992.52","11200","14331.74","229142.40000000002"
"407","0.41000000000000003","0.8","300","100","true","300","27","-61770","164033.56999999998","11600","14984.82","222418.40000000002"
"408","0.41000000000000003","0.8","300","100","true","300","27","-70936","178967.65","11100","18335.219999999998","242668"
"409","0.41000000000000003","0.8","300","100","true","300","22","-68644","172950.24","10800","17885.46","234508.80000000002"
"410","0.41000000000000003","0.8","300","100","true","300","28","-75675","184233.99","11200","21299.83999999999","249808.80000000002"
"411","0.42000000000000004","0.8","300","100","true","300","25","-66715","167302.15999999997","11700","14955.660000000003","230761.6"
"412","0.42000000000000004","0.8","300","100","true","300","27","-73621","179677.62","11900","17367.3","247831.2"
"413","0.42000000000000004","0.8","300","100","true","300","29","-71990","176561.28","11600","16618.88","243532.80000000002"
"414","0.42000000000000004","0.8","300","100","true","300","27","-66590","166147.37999999998","10800","14369.02","229168.80000000002"
"415","0.42000000000000004","0.8","300","100","true","300","31","-69636","172975.13999999998","11500","15524.439999999999","238586.40000000002"
"416","0.42000000000000004","0.8","300","100","true","300","35","-67273","167544.59999999998","10900","14622.009999999995","231096"
"417","0.42000000000000004","0.8","300","100","true","300","31","-77984","179689.8","11600","21426.270000000004","247848"
"418","0.42000000000000004","0.8","300","100","true","300","28","-62805","167133.37999999998","11200","10609.470000000001","230528.80000000002"
"420","0.42000000000000004","0.8","300","100","true","300","23","-74025","178445.12","12100","18438.420000000002","246131.2"
"419","0.42000000000000004","0.8","300","100","true","300","25","-70416","171896.34","11500","16713.95","237098.40000000002"
"421","0.43","0.8","300","100","true","300","23","-70716","173860.83000000002","11700","12261.730000000003","244015.2"
"422","0.43","0.8","300","100","true","300","30","-66329","169458.15000000002","11200","9151.449999999997","237836"
"423","0.43","0.8","300","100","true","300","25","-68181","165433.38","11100","12527.43","232187.2"
"424","0.43","0.8","300","100","true","300","23","-70588","168059.37000000002","10800","13574.729999999996","235872.80000000002"
"426","0.43","0.8","300","100","true","300","5","-56287","171202.92","22700","9905","240284.80000000002"
"425","0.43","0.8","300","100","true","300","29","-79835","174581.31000000003","11100","20490.239999999998","245026.40000000002"
"427","0.43","0.8","300","100","true","300","23","-71812","167573.73","11600","15794.29","235191.2"
"428","0.43","0.8","300","100","true","300","26","-72158","168798.09000000003","11600","15646.280000000002","236909.6"
"430","0.43","0.8","300","100","true","300","24","-72215","168265.14","11100","15418.119999999999","236161.6"
"429","0.43","0.8","300","100","true","300","25","-66843","165125.01","11200","11413.55","231754.40000000002"
"431","0.44","0.8","300","100","true","300","24","-75611","160626.48","11400","18171.57","229466.40000000002"
"432","0.44","0.8","300","100","true","300","23","-78609","163929.92","11600","19953.34","234185.6"
"433","0.44","0.8","300","100","true","300","27","-84000","172098.08000000002","11500","21743.780000000002","245854.40000000002"
"434","0.44","0.8","300","100","true","300","28","-71766","168502.32","11000","10550.55","240717.6"
"435","0.44","0.8","300","100","true","300","21","-80134","164978.24000000002","11200","20629.25","235683.2"
"436","0.44","0.8","300","100","true","300","26","-76403","167242.32","11200","15927.310000000005","238917.6"
"437","0.44","0.8","300","100","true","300","23","-69612","163535.68000000002","11800","11324.870000000003","233622.40000000002"
"438","0.44","0.8","300","100","true","300","22","-74215","164781.12000000002","11000","14594.849999999999","235401.6"
"439","0.44","0.8","300","100","true","300","26","-76040","165388.72000000003","11700","16858.850000000002","236269.6"
"440","0.44","0.8","300","100","true","300","27","-81946","177764.16","11200","16961.409999999996","253948.80000000002"
"441","0.45","0.8","300","100","true","300","24","-80514","165370.7","11500","16845.059999999998","240539.2"
"443","0.45","0.8","300","100","true","300","22","-83299","167475","11900","19074.22","243600"
"442","0.45","0.8","300","100","true","300","25","-79776","159557.75","11300","18549.879999999997","232084"
"444","0.45","0.8","300","100","true","300","22","-77294","160074.75","12200","16733.23","232836"
"445","0.45","0.8","300","100","true","300","23","-79143","164935.1","12200","16372.510000000002","239905.6"
"446","0.45","0.8","300","100","true","300","29","-83421","166961.85","11100","18629.19","242853.6"
"447","0.45","0.8","300","100","true","300","23","-76094","160785.90000000002","11100","14109.190000000002","233870.40000000002"
"448","0.45","0.8","300","100","true","300","23","-74897","164091.95","11400","11710.220000000001","238679.2"
"449","0.45","0.8","300","100","true","300","26","-72695","155158.85","11400","13568.39","225685.6"
"450","0.45","0.8","300","100","true","300","22","-76247","161527.30000000002","12400","15225.579999999998","234948.80000000002"
"451","0.46","0.8","300","100","true","300","25","-83203","159290.28","11200","17708.15","235985.6"
"452","0.46","0.8","300","100","true","300","26","-80177","163732.32","11500","12842.95","242566.40000000002"
"453","0.46","0.8","300","100","true","300","22","-78549","162153.90000000002","11900","12375.080000000002","240228"
"454","0.46","0.8","300","100","true","300","25","-77465","161869.32","12400","11928.070000000003","239806.40000000002"
"455","0.46","0.8","300","100","true","300","27","-74264","152904.78","12100","12743.470000000001","226525.6"
"456","0.46","0.8","300","100","true","300","27","-84381","166933.44","11700","15705.759999999998","247308.80000000002"
"457","0.46","0.8","300","100","true","300","26","-84027","161798.04","11700","17824.34","239700.80000000002"
"458","0.46","0.8","300","100","true","300","25","-74016","156967.74000000002","11900","10339.080000000002","232544.80000000002"
"459","0.46","0.8","300","100","true","300","28","-72714","155706.30000000002","11900","9644.119999999995","230676"
"460","0.46","0.8","300","100","true","300","31","-85119","163051.92","11500","18113","241558.40000000002"
"461","0.47000000000000003","0.8","300","100","true","300","27","-81226","157208.07","11800","12938.439999999995","237295.2"
"462","0.47000000000000003","0.8","300","100","true","300","26","-82670","155860.81","12800","16069.61","235261.6"
"463","0.47000000000000003","0.8","300","100","true","300","24","-87672","161049.51","12300","17928.24","243093.6"
"464","0.47000000000000003","0.8","300","100","true","300","23","-79265","153621.03","12300","13305.61","231880.80000000002"
"465","0.47000000000000003","0.8","300","100","true","300","30","-76677","150275.14","11800","11922.150000000001","226830.40000000002"
"466","0.47000000000000003","0.8","300","100","true","300","23","-86436","155747.92","12500","19593.079999999998","235091.2"
"467","0.47000000000000003","0.8","300","100","true","300","24","-86364","157040.06","11700","18062.18","237041.6"
"468","0.47000000000000003","0.8","300","100","true","300","25","-78223","151854.01","11900","12763","229213.6"
"470","0.47000000000000003","0.8","300","100","true","300","24","-83855","151658.97","12500","19094.8","228919.2"
"469","0.47000000000000003","0.8","300","100","true","300","26","-85819","156190.47","12400","18649.949999999997","235759.2"
"471","0.48000000000000004","0.8","300","100","true","300","28","-82222","145207.4","11900","15933.160000000003","223396"
"472","0.48000000000000004","0.8","300","100","true","300","25","-88943","156167.44","12700","17552.63","240257.6"
"473","0.48000000000000004","0.8","300","100","true","300","24","-91377","163445.88","11800","15167.910000000003","251455.2"
"474","0.48000000000000004","0.8","300","100","true","300","21","-89092","157145.56","12700","17175.329999999998","241762.40000000002"
"475","0.48000000000000004","0.8","300","100","true","300","24","-93266","155749.88","12100","21500.78","239615.2"
"476","0.48000000000000004","0.8","300","100","true","300","23","-83914","153678.2","11300","12464.240000000002","236428"
"477","0.48000000000000004","0.8","300","100","true","300","30","-87390","153846.16","11600","16149.370000000003","236686.40000000002"
"478","0.48000000000000004","0.8","300","100","true","300","27","-90687","157214.2","12300","18333.47","241868"
"479","0.48000000000000004","0.8","300","100","true","300","31","-88288","160069","12100","14197","246260"
"480","0.48000000000000004","0.8","300","100","true","300","31","-92610","160810","11600","17620.419999999995","247400"
"481","0.49","0.8","300","100","true","300","27","-91877","156622.53","12100","14916.720000000001","245682.40000000002"
"482","0.49","0.8","300","100","true","300","21","-86283","149357.07","12100","13454.320000000003","234285.6"
"483","0.49","0.8","300","100","true","300","24","-85714","147218.64","12100","14101.119999999999","230931.2"
"484","0.49","0.8","300","100","true","300","24","-88074","153719.1","12400","13065.059999999998","241128"
"485","0.49","0.8","300","100","true","300","27","-83889","149001.6","12200","11362.35","233728"
"486","0.49","0.8","300","100","true","300","23","-97167","160443.45","12600","18534.67","251676"
"488","0.49","0.8","300","100","true","300","25","-89062","155498.49","12800","13440.900000000001","243919.2"
"487","0.49","0.8","300","100","true","300","27","-85575","146406.21","12200","14524.849999999999","229656.80000000002"
"489","0.49","0.8","300","100","true","300","23","-90687","150882.99","12700","17591.15","236679.2"
"490","0.49","0.8","300","100","true","300","27","-87148","144473.82","12200","17196.6","226625.6"
"491","0.5","0.8","300","100","true","300","22","-92812","149320","12300","15519.810000000001","238912"
"492","0.5","0.8","300","100","true","300","24","-89409","148986","12300","12317.3","238377.6"
"493","0.5","0.8","300","100","true","300","23","-93809","150443.5","12600","16142.829999999998","240709.6"
"494","0.5","0.8","300","100","true","300","25","-99703","157408.5","13000","18257.730000000003","251853.6"
"495","0.5","0.8","300","100","true","300","21","-92083","148293","12000","15107.509999999998","237268.80000000002"
"496","0.5","0.8","300","100","true","300","25","-89901","148573.5","12500","13256.850000000002","237717.6"
"498","0.5","0.8","300","100","true","300","25","-100846","155954.5","12900","20173.31","249527.2"
"497","0.5","0.8","300","100","true","300","24","-89987","141451","12200","17316.47","226321.6"
"499","0.5","0.8","300","100","true","300","29","-91792","149871.5","12600","14469.24","239794.40000000002"
"500","0.5","0.8","300","100","true","300","23","-90089","148055.5","11800","13056.050000000001","236888.80000000002"
