"BehaviorSpace results (NetLogo 4.1)"
"oriflame6.nlogo"
"bottleneck1"
"05/01/2011 17:26:56:634 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","number-of-friendships","number-of-persons","random-join?","monthly-fee","margin","[step]","all-persons-avg-friend-count","bottleneck-avg-friend-count","all-persons-avg-be-point","bottleneck-avg-be-point","count persons with [bottleneck?]","count persons with [not invited?]"
"56","150","300","false","100","0.3","1","2.9767441860465116","2.111111111111111","1032.0514950166114","1550.5555555555557","9","9"
"57","150","300","false","100","0.3","1","2.9966777408637872","2.6153846153846154","1072.5332225913621","1849.3076923076924","13","11"
"58","150","300","false","100","0.3","1","3.0033222591362128","2.7333333333333334","1081.5431893687708","2141.7","15","12"
"59","150","300","false","100","0.3","1","2.9966777408637872","2.6666666666666665","1065.406976744186","1810.2222222222222","9","8"
"60","150","300","false","100","0.3","1","3.0033222591362128","2.625","1096.5083056478406","1921","8","10"
"61","150","300","false","100","0.3","1","3.0033222591362128","2.5714285714285716","1057.2126245847176","1729.047619047619","21","18"
"62","150","300","false","100","0.3","1","2.990033222591362","2.4285714285714284","1088.607973421927","1843.5714285714287","14","13"
"63","150","300","false","100","0.3","1","3.0033222591362128","2.25","1051.8887043189368","1516.1666666666667","12","9"
"64","150","300","false","100","0.3","1","2.990033222591362","2.7142857142857144","1043.6212624584718","1695","7","8"
"65","150","300","false","100","0.3","1","3.0033222591362128","2.1","1056.2392026578073","1402.7","10","8"
"66","150","300","false","100","0.3","1","2.9833887043189367","2.611111111111111","1077.3953488372092","1861.3333333333333","18","15"
"67","150","300","false","100","0.3","1","2.9966777408637872","2.142857142857143","982.6312292358804","1782.5714285714287","7","5"
"68","150","300","false","100","0.3","1","3.0033222591362128","2.3636363636363638","1018.1644518272425","1512","11","11"
"69","150","300","false","100","0.3","1","3.0033222591362128","2.5","1042.4518272425248","2229.8333333333335","6","7"
"70","150","300","false","100","0.3","1","3.0033222591362128","2.6923076923076925","1107.5083056478406","1870.3846153846155","13","11"
"71","150","300","false","100","0.3","1","2.9966777408637872","2.272727272727273","1038.2209302325582","1574.909090909091","11","10"
"72","150","300","false","100","0.3","1","2.9767441860465116","2.533333333333333","1073.5598006644518","1834.5333333333333","15","17"
"73","150","300","false","100","0.3","1","3.0033222591362128","2.75","979.5265780730897","2161.75","8","9"
"74","150","300","false","100","0.3","1","3.0033222591362128","2.2857142857142856","1054.7242524916944","1661.4285714285713","7","7"
"75","150","300","false","100","0.3","1","2.9966777408637872","2.375","1022.9750830564784","1529.25","8","8"
"76","150","300","false","100","0.3","1","2.9966777408637872","2.5833333333333335","1035.908637873754","1942.5833333333333","12","9"
"77","150","300","false","100","0.3","1","2.9966777408637872","2.5454545454545454","1024.0398671096345","1822.1818181818182","11","14"
"78","150","300","false","100","0.3","1","2.990033222591362","2.5555555555555554","1056.828903654485","1459.4444444444443","9","9"
"79","150","300","false","100","0.3","1","3.0033222591362128","2.5555555555555554","1057.1495016611295","1918.111111111111","9","8"
"80","150","300","false","100","0.3","1","2.990033222591362","2.5555555555555554","1047.6146179401994","2029.2222222222222","9","8"
"82","150","300","false","100","0.3","1","2.990033222591362","2.5714285714285716","1094.3770764119602","2045.0714285714287","14","13"
"81","150","300","false","100","0.3","1","2.9966777408637872","2.5714285714285716","1057.0083056478406","1950.5714285714287","7","7"
"83","150","300","false","100","0.3","1","2.9966777408637872","2.4285714285714284","1027.2375415282393","1745.4285714285713","14","11"
"84","150","300","false","100","0.3","1","2.990033222591362","2.5625","1034.7574750830565","1676.5","16","15"
"85","150","300","false","100","0.3","1","2.9966777408637872","2.2222222222222223","1043.591362126246","2109.1111111111113","9","9"
"86","150","300","false","100","0.3","1","2.990033222591362","2.3846153846153846","1041.2906976744187","1837.076923076923","13","11"
"87","150","300","false","100","0.3","1","2.990033222591362","2.4615384615384617","1090.7076411960134","1623.6153846153845","13","14"
"88","150","300","false","100","0.3","1","3.0033222591362128","2.6666666666666665","1050.702657807309","1944.3333333333333","12","10"
"89","150","300","false","100","0.3","1","2.9966777408637872","2.6666666666666665","1080.3870431893688","1773.0666666666666","15","12"
"90","150","300","false","100","0.3","1","2.990033222591362","2.2","1064.4817275747507","1596.2","15","15"
"91","150","300","false","100","0.3","1","2.990033222591362","2.5","1048.3039867109635","2025.1","10","11"
"92","150","300","false","100","0.3","1","2.9966777408637872","2.375","1081.7790697674418","1513.875","8","6"
"93","150","300","false","100","0.3","1","2.9966777408637872","2.5","1053.4950166112956","2041.625","8","7"
"94","150","300","false","100","0.3","1","2.9966777408637872","2.6470588235294117","1012.7973421926911","1671.2941176470588","17","17"
"95","150","300","false","100","0.3","1","2.9767441860465116","2.5714285714285716","1054.6810631229237","1985.142857142857","28","22"
"97","150","300","false","100","0.3","1","2.9833887043189367","2","1045.7093023255813","867","1","298"
"96","150","300","false","100","0.3","1","3.0033222591362128","2.5","1036.970099667774","1710.3333333333333","12","11"
"98","150","300","false","100","0.3","1","3.0033222591362128","2.5625","1068.750830564784","2251.125","16","14"
"99","150","300","false","100","0.3","1","3.0033222591362128","2.769230769230769","1020.3671096345515","1724.076923076923","13","12"
"100","150","300","false","100","0.3","1","3.0033222591362128","2.3","1088.5996677740864","1637.4","10","8"
