"BehaviorSpace results (NetLogo 4.1.2)"
"oriflame7.nlogo"
"max-profit1"
"05/03/2011 13:41:50:030 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","margin","manufacturing-cost","number-of-friendships","monthly-fee","random-join?","number-of-persons","[step]","network-profit","network-sale-revenue","network-fee-revenue","network-sponsor-cost","network-manufacturing-cost"
"95","0.09999999999999999","0.2","300","100","true","300","60","104584","147608.1","2700","12922.44","32801.8"
"96","0.09999999999999999","0.2","300","100","true","300","42","110871","149409","2900","8235.83","33202"
"97","0.09999999999999999","0.2","300","100","true","300","31","112915","153440.1","3200","9627.039999999999","34097.8"
"98","0.09999999999999999","0.2","300","100","true","300","44","86992","117750.6","2300","6891.990000000001","26166.800000000003"
"99","0.09999999999999999","0.2","300","100","true","300","42","113097","156900.6","2900","11836.469999999998","34866.8"
"100","0.09999999999999999","0.2","300","100","true","300","63","93509","128585.7","2400","8901.86","28574.600000000002"
"101","0.11","0.2","300","100","true","300","44","112863","151682.7","2800","7533.529999999998","34086"
"102","0.11","0.2","300","100","true","300","42","113692","158592.66","3100","12361.519999999999","35638.8"
"103","0.11","0.2","300","100","true","300","46","101014","137445.37","2600","8144.66","30886.600000000002"
"104","0.11","0.2","300","100","true","300","43","114566","157002.23","3100","10254.920000000002","35281.4"
"105","0.11","0.2","300","100","true","300","52","103653","140971.55","2800","8439.17","31679"
"106","0.11","0.2","300","100","true","300","43","120409","171687.23","2800","15496.880000000001","38581.4"
"107","0.11","0.2","300","100","true","300","40","130959","175993.05","3500","8985.54","39549"
"108","0.11","0.2","300","100","true","300","46","130836","180557.86000000002","3400","12547.470000000003","40574.8"
"110","0.11","0.2","300","100","true","300","40","121314","168538.41","3300","12650.67","37873.8"
"109","0.11","0.2","300","100","true","300","42","129028","173986.99","3800","9660.52","39098.200000000004"
"111","0.12","0.2","300","100","true","300","46","118233","164556.48","3400","12324.48","37399.200000000004"
"112","0.12","0.2","300","100","true","300","38","129779","178731.52","3700","12031.8","40620.8"
"113","0.12","0.2","300","100","true","300","35","132137","181275.6","3900","11839.39","41199"
"114","0.12","0.2","300","100","true","300","48","126687","175613.68","3600","12614.08","39912.200000000004"
"115","0.12","0.2","300","100","true","300","40","118736","161806.48","3300","9596.3","36774.200000000004"
"116","0.12","0.2","300","100","true","300","38","117866","161543.36000000002","3700","10663.380000000001","36714.4"
"117","0.12","0.2","300","100","true","300","40","117677","165695.2","3500","13860.309999999998","37658"
"119","0.12","0.2","300","100","true","300","33","132433","182180.24","3900","12243.060000000001","41404.600000000006"
"118","0.12","0.2","300","100","true","300","40","132047","179575.44","3600","10315.439999999999","40812.600000000006"
"121","0.13","0.2","300","100","true","300","31","139652","191533.98","4400","12250.85","44030.8"
"120","0.12","0.2","300","100","true","300","43","132863","179070.32","4000","9509.08","40697.8"
"122","0.13","0.2","300","100","true","300","40","129412","177426.93","3700","10926.970000000001","40787.8"
"123","0.13","0.2","300","100","true","300","38","121812","170748.81","3800","13484.240000000002","39252.6"
"124","0.13","0.2","300","100","true","300","37","119213","164948.52","3900","11715.879999999997","37919.200000000004"
"125","0.13","0.2","300","100","true","300","40","129934","179040.78","4200","12148.460000000001","41158.8"
"126","0.13","0.2","300","100","true","300","45","113988","158479.2","3100","11159.150000000001","36432"
"127","0.13","0.2","300","100","true","300","49","126344","172323.51","3800","10164.9","39614.600000000006"
"128","0.13","0.2","300","100","true","300","48","118274","165017.25","3600","12408.27","37935"
"129","0.13","0.2","300","100","true","300","33","129452","180658.11","3700","13375.679999999998","41530.600000000006"
"130","0.13","0.2","300","100","true","300","40","136539","192141.24","4100","15531.51","44170.4"
"131","0.14","0.2","300","100","true","300","38","146898","202257.38","4700","13022.91","47036.600000000006"
"132","0.14","0.2","300","100","true","300","41","129250","177648.48","4600","11685.180000000002","41313.600000000006"
"133","0.14","0.2","300","100","true","300","41","123333","177706.96","4400","17447.24","41327.200000000004"
"134","0.14","0.2","300","100","true","300","40","132372","181005.06","4200","10739.119999999999","42094.200000000004"
"135","0.14","0.2","300","100","true","300","44","118356","164462.96","3800","11659.429999999998","38247.200000000004"
"136","0.14","0.2","300","100","true","300","40","124627","173940.16","3600","12461.55","40451.200000000004"
"137","0.14","0.2","300","100","true","300","38","138423","191305.28","4500","12892.85","44489.600000000006"
"138","0.14","0.2","300","100","true","300","45","128827","177691.48","4300","11841.25","41323.600000000006"
"139","0.14","0.2","300","100","true","300","40","118440","163068.9","3900","10605.590000000002","37923"
"140","0.14","0.2","300","100","true","300","34","125376","175298.96","3900","13055.67","40767.200000000004"
"141","0.15000000000000002","0.2","300","100","true","300","41","134575","188813.05","4400","14211.72","44426.600000000006"
"142","0.15000000000000002","0.2","300","100","true","300","33","141670","197145.6","5000","14088.289999999999","46387.200000000004"
"143","0.15000000000000002","0.2","300","100","true","300","44","135161","189645.19999999998","4400","14261.4","44622.4"
"144","0.15000000000000002","0.2","300","100","true","300","38","145055","200816.75","5400","13910.349999999999","47251"
"145","0.15000000000000002","0.2","300","100","true","300","33","134602","183790.4","5200","11143.95","43244.8"
"146","0.15000000000000002","0.2","300","100","true","300","36","132020","183724.94999999998","4300","12776.049999999997","43229.4"
"147","0.15000000000000002","0.2","300","100","true","300","37","147512","205731.44999999998","4700","14512.19","48407.4"
"149","0.15000000000000002","0.2","300","100","true","300","38","136463","187396.1","4600","11440.02","44093.200000000004"
"148","0.15000000000000002","0.2","300","100","true","300","26","148543","206197.25","5200","14337.560000000001","48517"
"150","0.15000000000000002","0.2","300","100","true","300","33","136147","191144.6","4900","14922.730000000001","44975.200000000004"
"151","0.16","0.2","300","100","true","300","33","143411","198503.75999999998","5000","12829.670000000004","47262.8"
"153","0.16","0.2","300","100","true","300","31","135300","186801.72","4900","11924.970000000001","44476.600000000006"
"152","0.16","0.2","300","100","true","300","34","141134","195081.6","5300","12799.4","46448"
"155","0.16","0.2","300","100","true","300","31","129523","181104.84","5000","13461.82","43120.200000000004"
"154","0.16","0.2","300","100","true","300","28","137173","192626.28","4700","14289.959999999997","45863.4"
"157","0.16","0.2","300","100","true","300","36","134788","186830.28","5100","12658.69","44483.4"
"156","0.16","0.2","300","100","true","300","38","135482","189103.32","4600","13197.049999999996","45024.600000000006"
"159","0.16","0.2","300","100","true","300","32","142000","198394.56","5000","14158.14","47236.8"
"158","0.16","0.2","300","100","true","300","30","144028","201092.63999999998","4900","14085.659999999998","47879.200000000004"
"160","0.16","0.2","300","100","true","300","41","142110","198952.32","4900","14373.13","47369.600000000006"
"162","0.17","0.2","300","100","true","300","32","145067","203481.13999999998","5500","14882.799999999997","49031.600000000006"
"161","0.17","0.2","300","100","true","300","38","148551","205027.43","5400","12472.199999999999","49404.200000000004"
"164","0.17","0.2","300","100","true","300","32","138436","192070.3","5000","12352.710000000003","46282"
"163","0.17","0.2","300","100","true","300","35","136960","191909.28","5000","13706.569999999998","46243.200000000004"
"165","0.17","0.2","300","100","true","300","33","155705","214709.37999999998","5500","12767.549999999997","51737.200000000004"
"166","0.17","0.2","300","100","true","300","37","135673","191927.53999999998","5500","15507.359999999999","46247.600000000006"
"167","0.17","0.2","300","100","true","300","30","146258","205909.72","5500","15534.93","49616.8"
"168","0.17","0.2","300","100","true","300","36","128345","182000.74","4900","14699.890000000001","43855.600000000006"
"169","0.17","0.2","300","100","true","300","40","137292","196446.06","4800","16617.53","47336.4"
"170","0.17","0.2","300","100","true","300","30","131002","183877.37","5100","13667.469999999998","44307.8"
"172","0.18000000000000002","0.2","300","100","true","300","30","144738","207293.53999999998","5700","17696.56","50559.4"
"171","0.18000000000000002","0.2","300","100","true","300","37","136779","193665.13999999998","4800","14450.38","47235.4"
"173","0.18000000000000002","0.2","300","100","true","300","27","139764","200941.81999999998","5800","17967.460000000003","49010.200000000004"
"174","0.18000000000000002","0.2","300","100","true","300","35","138606","194960.74","5400","14203.779999999999","47551.4"
"175","0.18000000000000002","0.2","300","100","true","300","30","136499","194146.47999999998","5600","15895.140000000001","47352.8"
"176","0.18000000000000002","0.2","300","100","true","300","34","147041","207460.81999999998","5500","15319.46","50600.200000000004"
"177","0.18000000000000002","0.2","300","100","true","300","41","142143","201255.06","5900","15925.610000000002","49086.600000000006"
"178","0.18000000000000002","0.2","300","100","true","300","31","143502","204899.96","5800","17222.780000000002","49975.600000000006"
"179","0.18000000000000002","0.2","300","100","true","300","35","149758","208067.62","5900","13461.45","50748.200000000004"
"180","0.18000000000000002","0.2","300","100","true","300","36","142501","199579.8","5800","14200.89","48678"
"181","0.19","0.2","300","100","true","300","31","154006","215399.25","6100","14307.779999999997","53185"
"182","0.19","0.2","300","100","true","300","32","152131","215421.12000000002","6100","16199.969999999996","53190.4"
"183","0.19","0.2","300","100","true","300","40","143146","206858.61000000002","5500","18135.99","51076.200000000004"
"184","0.19","0.2","300","100","true","300","36","148913","210765.24000000002","5900","15711.19","52040.8"
"185","0.19","0.2","300","100","true","300","34","135438","191910.87000000002","5900","14987.39","47385.4"
"186","0.19","0.2","300","100","true","300","30","133741","189238.68000000002","5700","14472.249999999998","46725.600000000006"
"187","0.19","0.2","300","100","true","300","37","137869","190607.58000000002","5700","11374.68","47063.600000000006"
"188","0.19","0.2","300","100","true","300","31","142035","197332.2","5700","12272.94","48724"
"189","0.19","0.2","300","100","true","300","33","140263","203010.30000000002","5500","18121.72","50126"
"190","0.19","0.2","300","100","true","300","33","151655","208337.67","6200","11440.929999999997","51441.4"
"191","0.2","0.2","300","100","true","300","35","147333","210224.80000000002","5900","16235.489999999998","52556.200000000004"
"192","0.2","0.2","300","100","true","300","36","155307","218833.6","7000","15818.539999999999","54708.4"
"193","0.2","0.2","300","100","true","300","37","145435","208743.2","6000","17122.37","52185.8"
"194","0.2","0.2","300","100","true","300","28","134048","187643.2","6100","12784.48","46910.8"
"195","0.2","0.2","300","100","true","300","35","132049","195161.6","6000","20321.930000000004","48790.4"
"196","0.2","0.2","300","100","true","300","33","142807","202624","6400","15561.35","50656"
"197","0.2","0.2","300","100","true","300","31","153841","216227.2","6800","15129.320000000002","54056.8"
"198","0.2","0.2","300","100","true","300","33","148477","209716.80000000002","6400","15211.019999999999","52429.200000000004"
"199","0.2","0.2","300","100","true","300","39","143428","202632","6400","14946.16","50658"
"200","0.2","0.2","300","100","true","300","33","145863","208298.40000000002","6500","16861.28","52074.600000000006"
"201","0.21000000000000002","0.2","300","100","true","300","38","146683","207981.72","6200","14845.11","52653.600000000006"
"202","0.21000000000000002","0.2","300","100","true","300","41","139464","202171.27000000002","6100","17624.89","51182.600000000006"
"203","0.21000000000000002","0.2","300","100","true","300","33","133430","194344.74000000002","5600","17313.93","49201.200000000004"
"204","0.21000000000000002","0.2","300","100","true","300","32","137391","194916.7","5800","13979.419999999998","49346"
"205","0.21000000000000002","0.2","300","100","true","300","36","137226","198504.88","6000","17024.289999999997","50254.4"
"207","0.21000000000000002","0.2","300","100","true","300","32","143454","207859.27000000002","6600","18382.660000000003","52622.600000000006"
"206","0.21000000000000002","0.2","300","100","true","300","35","146700","210446.52000000002","6400","16869.050000000003","53277.600000000006"
"208","0.21000000000000002","0.2","300","100","true","300","29","149605","211508.28","7000","15356.7","53546.4"
"209","0.21000000000000002","0.2","300","100","true","300","27","136942","195766.74000000002","6100","15363.98","49561.200000000004"
"211","0.22","0.2","300","100","true","300","33","152711","213094.44","6900","12643.49","54639.600000000006"
"210","0.21000000000000002","0.2","300","100","true","300","37","144730","204247.39","6200","14009","51708.200000000004"
"212","0.22","0.2","300","100","true","300","37","139882","200568.42","6200","15458.31","51427.8"
"213","0.22","0.2","300","100","true","300","31","150780","217217.52000000002","7100","17840.859999999997","55696.8"
"214","0.22","0.2","300","100","true","300","35","147849","211876.86000000002","6800","16500.36","54327.4"
"215","0.22","0.2","300","100","true","300","37","150524","216255","6400","16681.37","55450"
"216","0.22","0.2","300","100","true","300","32","145007","204035.52000000002","6700","13411.23","52316.8"
"217","0.22","0.2","300","100","true","300","26","141076","205326.42","6400","18002.39","52647.8"
"219","0.22","0.2","300","100","true","300","27","150747","222409.98","7000","21634.8","57028.200000000004"
"218","0.22","0.2","300","100","true","300","32","150723","215103.72","6900","16125.880000000001","55154.8"
"220","0.22","0.2","300","100","true","300","33","139182","202613.58000000002","6600","18079.679999999997","51952.200000000004"
"221","0.23","0.2","300","100","true","300","30","146013","209731.06","6900","16142.91","54475.600000000006"
"222","0.23","0.2","300","100","true","300","35","143758","210677.39","7100","19298.11","54721.4"
"223","0.23","0.2","300","100","true","300","29","143514","204670.62","6700","14695.699999999999","53161.200000000004"
"224","0.23","0.2","300","100","true","300","27","136022","203699.65","6300","21068.160000000003","52909"
"225","0.23","0.2","300","100","true","300","28","138028","200833.71","6600","17241.19","52164.600000000006"
"226","0.23","0.2","300","100","true","300","28","139220","201282.62","7200","16981.190000000002","52281.200000000004"
"227","0.23","0.2","300","100","true","300","29","140120","204625.96","6400","17755.93","53149.600000000006"
"228","0.23","0.2","300","100","true","300","25","154493","220551.87","7400","16172.609999999997","57286.200000000004"
"230","0.23","0.2","300","100","true","300","30","141977","201529.02000000002","7000","14207.14","52345.200000000004"
"229","0.23","0.2","300","100","true","300","29","146837","212135","7500","17698.239999999998","55100"
"231","0.24000000000000002","0.2","300","100","true","300","27","144140","204506.12","7500","14048.249999999998","53817.4"
"232","0.24000000000000002","0.2","300","100","true","300","32","145459","206602.2","7900","14674.669999999998","54369"
"233","0.24000000000000002","0.2","300","100","true","300","29","144200","208088","7100","16228.430000000002","54760"
"234","0.24000000000000002","0.2","300","100","true","300","27","151299","212986.2","7600","13238.130000000001","56049"
"235","0.24000000000000002","0.2","300","100","true","300","29","148145","218319.88","7400","20122.44","57452.600000000006"
"237","0.24000000000000002","0.2","300","100","true","300","30","143083","206889.48","6800","16161.72","54444.600000000006"
"236","0.24000000000000002","0.2","300","100","true","300","31","145098","212971.76","7200","19028.609999999997","56045.200000000004"
"239","0.24000000000000002","0.2","300","100","true","300","27","142424","206344.56","7400","17019.339999999997","54301.200000000004"
"238","0.24000000000000002","0.2","300","100","true","300","37","141838","204025.8","7300","15796.679999999998","53691"
"241","0.25","0.2","300","100","true","300","35","128058","186497.25","7100","15806.470000000001","49732.600000000006"
"240","0.24000000000000002","0.2","300","100","true","300","29","144475","206354.44","6700","14276.119999999999","54303.8"
"242","0.25","0.2","300","100","true","300","36","146401","213927","7600","18078.780000000002","57047.200000000004"
"243","0.25","0.2","300","100","true","300","27","136777","202350.75","7200","18813.250000000004","53960.200000000004"
"244","0.25","0.2","300","100","true","300","31","137406","195649.5","7100","13170.439999999999","52173.200000000004"
"245","0.25","0.2","300","100","true","300","30","148525","214600.5","7800","16648.410000000003","57226.8"
"246","0.25","0.2","300","100","true","300","27","151594","218977.5","7400","16389.7","58394"
"247","0.25","0.2","300","100","true","300","32","145550","209994","8000","16445.46","55998.4"
"249","0.25","0.2","300","100","true","300","36","147526","213983.25","7100","16495.020000000004","57062.200000000004"
"248","0.25","0.2","300","100","true","300","27","147223","217685.25","8000","20413.07","58049.4"
"250","0.25","0.2","300","100","true","300","26","135921","196205.25","7800","15762.900000000001","52321.4"
"251","0.26","0.2","300","100","true","300","28","138062","208685.91999999998","7100","21322.73","56401.600000000006"
"252","0.26","0.2","300","100","true","300","32","139403","207319.13999999998","7900","19784.179999999997","56032.200000000004"
"253","0.26","0.2","300","100","true","300","31","151272","218341.44","8400","16457.79","59011.200000000004"
"254","0.26","0.2","300","100","true","300","26","134211","197976.63999999998","8100","18358.67","53507.200000000004"
"255","0.26","0.2","300","100","true","300","29","147328","213681.66","8000","16602.260000000002","57751.8"
"256","0.26","0.2","300","100","true","300","30","141588","207212.58","8000","17621.34","56003.4"
"257","0.26","0.2","300","100","true","300","31","138355","199838.48","7500","14972.63","54010.4"
"258","0.26","0.2","300","100","true","300","35","140533","209289.02","8100","20291.269999999997","56564.600000000006"
"259","0.26","0.2","300","100","true","300","29","140658","202087.34","8100","14911.06","54618.200000000004"
"260","0.26","0.2","300","100","true","300","27","143855","212897.26","7900","19402.709999999995","57539.8"
"261","0.27","0.2","300","100","true","300","25","141247","206477.58","8100","16761.7","56569.200000000004"
"263","0.27","0.2","300","100","true","300","28","143644","215786.54","8500","21523.410000000003","59119.600000000006"
"262","0.27","0.2","300","100","true","300","27","138132","202323.88","7900","16660.73","55431.200000000004"
"264","0.27","0.2","300","100","true","300","33","132998","198903.1","7800","19211.58","54494"
"265","0.27","0.2","300","100","true","300","35","136696","203318.13999999998","7500","18418.36","55703.600000000006"
"266","0.27","0.2","300","100","true","300","31","138251","205105.18","7400","18061.07","56193.200000000004"
"267","0.27","0.2","300","100","true","300","33","138139","203369.97","8200","17713.62","55717.8"
"268","0.27","0.2","300","100","true","300","30","140607","209773.53","8000","19693.979999999996","57472.200000000004"
"269","0.27","0.2","300","100","true","300","30","128255","190615.41","7400","17537.51","52223.4"
"270","0.27","0.2","300","100","true","300","35","130655","195207.11","7500","18570.47","53481.4"
"271","0.28","0.2","300","100","true","300","32","138145","200748.24","8300","15139.68","55763.4"
"272","0.28","0.2","300","100","true","300","30","141297","208879.91999999998","8300","17860.84","58022.200000000004"
"273","0.28","0.2","300","100","true","300","30","142402","213527.52","8100","19912.53","59313.200000000004"
"275","0.28","0.2","300","100","true","300","24","135180","200041.19999999998","7700","16994.68","55567"
"274","0.28","0.2","300","100","true","300","31","142088","206959.68","8800","16182.4","57488.8"
"276","0.28","0.2","300","100","true","300","27","142895","207095.75999999998","8500","15173.95","57526.600000000006"
"277","0.28","0.2","300","100","true","300","30","132888","199496.88","7800","18992.980000000003","55415.8"
"279","0.28","0.2","300","100","true","300","33","133671","197241.84","7300","16081.930000000002","54789.4"
"278","0.28","0.2","300","100","true","300","33","142463","212290.56","7900","18758.420000000002","58969.600000000006"
"281","0.29000000000000004","0.2","300","100","true","300","30","148975","220138.34","8400","17552.800000000003","62010.8"
"280","0.28","0.2","300","100","true","300","34","136576","203094.72","8000","18103.070000000003","56415.200000000004"
"282","0.29000000000000004","0.2","300","100","true","300","29","134683","197662.58","8600","15899.559999999998","55679.600000000006"
"283","0.29000000000000004","0.2","300","100","true","300","25","135815","199772.69999999998","8900","16583.229999999996","56274"
"284","0.29000000000000004","0.2","300","100","true","300","28","128763","190033.63","8100","15839.930000000002","53530.600000000006"
"285","0.29000000000000004","0.2","300","100","true","300","33","135057","197603.65","8400","15283.419999999998","55663"
"286","0.29000000000000004","0.2","300","100","true","300","28","132999","203493.09999999998","8500","21671.940000000002","57322"
"287","0.29000000000000004","0.2","300","100","true","300","25","144394","217815.22","8200","20265.239999999998","61356.4"
"288","0.29000000000000004","0.2","300","100","true","300","26","135672","204411.12999999998","9000","20158.989999999998","57580.600000000006"
"289","0.29000000000000004","0.2","300","100","true","300","24","141332","208054.84999999998","8900","17015.92","58607"
