"BehaviorSpace results (NetLogo 4.1.2)"
"oriflame7.nlogo"
"max-profit1"
"05/03/2011 12:32:37:676 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","margin","manufacturing-cost","number-of-friendships","monthly-fee","random-join?","number-of-persons","[step]","network-profit","network-sale-revenue","network-fee-revenue","network-sponsor-cost","network-manufacturing-cost"
"46","0.05","0.4","300","100","false","300","7","180945","298874.75","18700","10787.39","125842"
"45","0.05","0.4","300","100","false","300","8","171958","285948.1","16300","9890.9","120399.20000000001"
"48","0.05","0.4","300","100","false","300","8","175679","291818.14999999997","16700","9968","122870.8"
"47","0.05","0.4","300","100","false","300","16","31245","57274.549999999996","600","2513.75","24115.600000000002"
"50","0.05","0.4","300","100","false","300","18","32364","60300.299999999996","800","3346.6199999999994","25389.600000000002"
"49","0.05","0.4","300","100","false","300","18","31937","58827.799999999996","1000","3121.53","24769.600000000002"
"51","0.060000000000000005","0.4","300","100","false","300","6","173843","290675.26","18000","11141","123691.6"
"52","0.060000000000000005","0.4","300","100","false","300","7","177268","295983.44","19000","11765","125950.40000000001"
"53","0.060000000000000005","0.4","300","100","false","300","7","172230","287483.01999999996","18600","11520.04","122333.20000000001"
"54","0.060000000000000005","0.4","300","100","false","300","16","35840","67246.65999999999","800","3590.63","28615.600000000002"
"55","0.060000000000000005","0.4","300","100","false","300","18","36735","68492.15999999999","1000","3611.87","29145.600000000002"
"56","0.060000000000000005","0.4","300","100","false","300","19","30684","55076.479999999996","900","1855.3899999999999","23436.800000000003"
"57","0.060000000000000005","0.4","300","100","false","300","19","38889","70968.12","900","2780.2","30199.2"
"58","0.060000000000000005","0.4","300","100","false","300","8","175447","296164.86","16800","11490.05","126027.6"
"59","0.060000000000000005","0.4","300","100","false","300","8","169917","287998.13999999996","16200","11728.53","122552.40000000001"
"60","0.060000000000000005","0.4","300","100","false","300","7","173943","290177.06","17700","10454.6","123479.6"
"61","0.06999999999999999","0.4","300","100","false","300","22","48855","90651.75","1500","4306.629999999999","38990"
"62","0.06999999999999999","0.4","300","100","false","300","21","37412","69162.24","900","2902.7","29747.2"
"63","0.06999999999999999","0.4","300","100","false","300","7","159716","270649.53","16000","10524.89","116408.40000000001"
"64","0.06999999999999999","0.4","300","100","false","300","8","179357","302388.57","17900","10872.46","130059.6"
"65","0.06999999999999999","0.4","300","100","false","300","18","56911","106533.36","1800","5601.3","45820.8"
"66","0.06999999999999999","0.4","300","100","false","300","8","169295","283691.85000000003","17300","9679","122018"
"67","0.06999999999999999","0.4","300","100","false","300","9","169976","289276.5","15900","10780.380000000001","124420"
"68","0.06999999999999999","0.4","300","100","false","300","8","157696","268853.7","15700","11222","115636"
"70","0.06999999999999999","0.4","300","100","false","300","8","165287","276031.44","17600","9621.46","118723.20000000001"
"69","0.06999999999999999","0.4","300","100","false","300","21","50743","101952.18000000001","1600","8959.060000000001","43850.4"
"71","0.08","0.4","300","100","false","300","18","29783","59440.280000000006","800","4613.54","25843.600000000002"
"72","0.08","0.4","300","100","false","300","21","52732","100324.16","1500","5473.21","43619.200000000004"
"73","0.08","0.4","300","100","false","300","7","166252","280413.24","18100","10342","121918.8"
"74","0.08","0.4","300","100","false","300","18","48903","94624.76000000001","1200","5780.59","41141.200000000004"
"75","0.08","0.4","300","100","false","300","23","58944","112241.84000000001","1700","6196.67","48800.8"
"76","0.08","0.4","300","100","false","300","20","33697","64092.72","1000","3529.07","27866.4"
"77","0.08","0.4","300","100","false","300","7","166689","281450.08","18100","10491","122369.6"
"78","0.08","0.4","300","100","false","300","19","52338","101813.64","1500","6709.3","44266.8"
"79","0.08","0.4","300","100","false","300","7","166332","279168.48000000004","18600","10059.05","121377.6"
"80","0.08","0.4","300","100","false","300","9","171614","289917.76","17600","9853","126051.20000000001"
"81","0.09","0.4","300","100","false","300","9","155971","272103.65","15400","11926.21","119606"
"82","0.09","0.4","300","100","false","300","18","50301","99245.51000000001","1600","6920.360000000001","43624.4"
"83","0.09","0.4","300","100","false","300","9","163789","278288.92","17700","9874.76","122324.8"
"84","0.09","0.4","300","100","false","300","8","164289","274508.78","18400","7956.969999999999","120663.20000000001"
"85","0.09","0.4","300","100","false","300","9","166959","284281.27","18800","11163.27","124958.8"
"86","0.09","0.4","300","100","false","300","7","172085","292826.17","19100","11126","128714.8"
"88","0.09","0.4","300","100","false","300","7","171904","293979.14","19000","11853.44","129221.6"
"87","0.09","0.4","300","100","false","300","7","166449","285167.61","19200","12570","125348.40000000001"
"89","0.09","0.4","300","100","false","300","8","166574","282713.34","18400","10270","124269.6"
"90","0.09","0.4","300","100","false","300","7","166171","285113.01","17900","11517.83","125324.40000000001"
"91","0.09999999999999999","0.4","300","100","false","300","8","164314","279991.8","18900","10137","124440.8"
"93","0.09999999999999999","0.4","300","100","false","300","7","156367","267597","18400","10698.23","118932"
"92","0.09999999999999999","0.4","300","100","false","300","21","60468","125375.40000000001","2500","11684.83","55722.4"
"94","0.09999999999999999","0.4","300","100","false","300","7","166408","283207.5","19300","10229.96","125870"
"95","0.09999999999999999","0.4","300","100","false","300","20","65484","132035.4","2100","9969.01","58682.4"
"96","0.09999999999999999","0.4","300","100","false","300","21","59532","113723.1","2000","5647.219999999999","50543.600000000006"
"97","0.09999999999999999","0.4","300","100","false","300","8","164916","286194.60000000003","17800","11881","127197.6"
"98","0.09999999999999999","0.4","300","100","false","300","7","162779","280348.2","18600","11570.45","124599.20000000001"
"100","0.09999999999999999","0.4","300","100","false","300","6","159709","270568.8","19000","9607","120252.8"
"99","0.09999999999999999","0.4","300","100","false","300","7","162179","278766","18100","10791.01","123896"
"101","0.11","0.4","300","100","false","300","8","157985","276873.66000000003","16700","11151.54","124437.6"
"102","0.11","0.4","300","100","false","300","8","156882","272437.9","17400","10512","122444"
"103","0.11","0.4","300","100","false","300","6","164984","285495.98","19000","11199.55","128312.8"
"104","0.11","0.4","300","100","false","300","7","159566","272740.5","18900","9494.18","122580"
"105","0.11","0.4","300","100","false","300","6","158148","269654.87","19200","9513.64","121193.20000000001"
"106","0.11","0.4","300","100","false","300","7","167780","290274.39","18400","10434","130460.40000000001"
"107","0.11","0.4","300","100","false","300","9","156423","274797.29","16800","11670.19","123504.40000000001"
"108","0.11","0.4","300","100","false","300","7","162109","276781.99","19100","9377","124396.40000000001"
"109","0.11","0.4","300","100","false","300","20","58378","120956.34","2200","10415.649999999996","54362.4"
"110","0.11","0.4","300","100","false","300","8","156314","272658.62","16900","10701.8","122543.20000000001"
"111","0.12","0.4","300","100","false","300","7","156697","272478.8","18700","10627.52","123854"
"112","0.12","0.4","300","100","false","300","6","159814","273874.48","20000","9571.66","124488.40000000001"
"113","0.12","0.4","300","100","false","300","7","158320","271540.72000000003","19800","9593","123427.6"
"115","0.12","0.4","300","100","false","300","7","149848","257746.72","19300","10040.83","117157.6"
"114","0.12","0.4","300","100","false","300","20","72135","148866.96","3400","12465.219999999998","67666.8"
"116","0.12","0.4","300","100","false","300","7","155032","268804.8","18700","10288.51","122184"
"117","0.12","0.4","300","100","false","300","8","157201","276034","18000","11363.220000000001","125470"
"118","0.12","0.4","300","100","false","300","9","150013","267060.64","15500","11156.27","121391.20000000001"
"119","0.12","0.4","300","100","false","300","9","159372","280108.4","17600","11014.78","127322"
"120","0.12","0.4","300","100","false","300","7","154475","267484.8","18600","10026","121584"
"121","0.13","0.4","300","100","false","300","6","146889","260697.24","18800","12747.810000000001","119860.8"
"122","0.13","0.4","300","100","false","300","8","156192","276894.02999999997","18800","12194.77","127307.6"
"123","0.13","0.4","300","100","false","300","9","148798","263193.27","16500","9886.49","121008.40000000001"
"124","0.13","0.4","300","100","false","300","9","151312","268622.07","17000","10805.95","123504.40000000001"
"125","0.13","0.4","300","100","false","300","7","157831","276137.13","19100","10446.7","126959.6"
"127","0.13","0.4","300","100","false","300","9","154830","272701.5","19200","11691.44","125380"
"126","0.13","0.4","300","100","false","300","7","152574","270964.11","17600","11409","124581.20000000001"
"128","0.13","0.4","300","100","false","300","7","156012","268025.25","19200","7983","123230"
"130","0.13","0.4","300","100","false","300","7","157233","273008.61","20000","10254","125521.20000000001"
"129","0.13","0.4","300","100","false","300","26","65011","130881.06","2500","8195.33","60175.200000000004"
"131","0.14","0.4","300","100","false","300","6","154421","275544.86","19400","12363.01","128160.40000000001"
"132","0.14","0.4","300","100","false","300","7","152559","267966.54","19100","9872.189999999999","124635.6"
"133","0.14","0.4","300","100","false","300","7","147726","255761.41999999998","19500","8576.779999999999","118958.8"
"134","0.14","0.4","300","100","false","300","8","152931","274436.32","18600","12460.52","127644.8"
"135","0.14","0.4","300","100","false","300","8","142991","254875.62","17400","10737.34","118546.8"
"136","0.14","0.4","300","100","false","300","7","155128","274352.9","19600","11219","127606"
"138","0.14","0.4","300","100","false","300","9","152370","269812.96","17900","9848.42","125494.40000000001"
"137","0.14","0.4","300","100","false","300","20","71996","151783.12","3300","12490.02","70596.8"
"139","0.14","0.4","300","100","false","300","7","156369","276450.44","19000","10500","128581.6"
"140","0.14","0.4","300","100","false","300","7","156041","274147.36","20300","10896.369999999999","127510.40000000001"
"141","0.15000000000000002","0.4","300","100","false","300","8","150463","270666.35","18400","11230.869999999999","127372.40000000001"
"142","0.15000000000000002","0.4","300","100","false","300","9","148266","265859.6","18100","10583.56","125110.40000000001"
"143","0.15000000000000002","0.4","300","100","false","300","9","148597","269955.75","17900","12221","127038"
"144","0.15000000000000002","0.4","300","100","false","300","20","86914","187081.6","4000","16129.250000000002","88038.40000000001"
"145","0.15000000000000002","0.4","300","100","false","300","7","142577","249828.6","19400","9085.6","117566.40000000001"
"146","0.15000000000000002","0.4","300","100","false","300","6","141342","247281.15","19900","9472","116367.6"
"147","0.15000000000000002","0.4","300","100","false","300","8","145764","257837.3","19100","9838.33","121335.20000000001"
"148","0.15000000000000002","0.4","300","100","false","300","9","147638","265595.25","18500","11471","124986"
"149","0.15000000000000002","0.4","300","100","false","300","7","149189","262912.64999999997","19300","9300","123723.6"
"150","0.15000000000000002","0.4","300","100","false","300","7","145039","254852.94999999998","20100","9983","119930.8"
"152","0.16","0.4","300","100","false","300","7","147979","267629.04","18500","10707.66","127442.40000000001"
"151","0.16","0.4","300","100","false","300","21","74482","156566.75999999998","3700","11228.760000000002","74555.6"
"154","0.16","0.4","300","100","false","300","8","147174","265602.12","18400","10350.73","126477.20000000001"
"153","0.16","0.4","300","100","false","300","8","145036","264496.68","18800","12309.61","125950.8"
"155","0.16","0.4","300","100","false","300","7","142496","253608.59999999998","19500","9847","120766"
"156","0.16","0.4","300","100","false","300","8","140095","255567.47999999998","18400","12173.66","121698.8"
"157","0.16","0.4","300","100","false","300","7","144500","260245.44","19000","10819.21","123926.40000000001"
"158","0.16","0.4","300","100","false","300","7","145696","259176.96","20100","10163","123417.6"
"159","0.16","0.4","300","100","false","300","7","142659","257350.8","18800","10944.05","122548"
"161","0.17","0.4","300","100","false","300","6","140522","251112.34999999998","20100","9672","121018"
"160","0.16","0.4","300","100","false","300","20","80901","179161.08","3900","16844.81","85314.8"
"162","0.17","0.4","300","100","false","300","10","132983","243849.84999999998","16400","9749.33","117518"
"163","0.17","0.4","300","100","false","300","6","140092","254131.88999999998","19800","11366.21","122473.20000000001"
"164","0.17","0.4","300","100","false","300","7","146085","266038.24","20000","11742.42","128211.20000000001"
"165","0.17","0.4","300","100","false","300","7","137891","244840.87","20000","8954.72","117995.6"
"166","0.17","0.4","300","100","false","300","6","143065","257508.33","19800","10143.18","124100.40000000001"
"167","0.17","0.4","300","100","false","300","7","135881","245271.63999999998","19000","10187.75","118203.20000000001"
"168","0.17","0.4","300","100","false","300","7","143514","256036.74","19900","9031.3","123391.20000000001"
"169","0.17","0.4","300","100","false","300","9","139595","259007.31","16800","11389.82","124822.8"
"170","0.17","0.4","300","100","false","300","22","85924","189250.78999999998","4700","16821.839999999997","91205.20000000001"
"171","0.18000000000000002","0.4","300","100","false","300","9","136003","258755.09999999998","16800","13329.779999999999","126222"
"172","0.18000000000000002","0.4","300","100","false","300","8","144287","265249.5","19400","10972.24","129390"
"174","0.18000000000000002","0.4","300","100","false","300","6","138384","255294.69999999998","19300","11676.470000000001","124534"
"173","0.18000000000000002","0.4","300","100","false","300","9","136911","254035.18","17600","10805","123919.6"
"175","0.18000000000000002","0.4","300","100","false","300","7","139208","254030.25999999998","19400","10305","123917.20000000001"
"176","0.18000000000000002","0.4","300","100","false","300","7","136790","251892.52","20000","12227.82","122874.40000000001"
"177","0.18000000000000002","0.4","300","100","false","300","7","133487","246858.53999999998","19300","12253","120418.8"
"179","0.18000000000000002","0.4","300","100","false","300","7","140872","257135.59999999998","18600","9431.619999999999","125432"
"178","0.18000000000000002","0.4","300","100","false","300","19","85668","189009.18","5200","16341.860000000002","92199.6"
"180","0.18000000000000002","0.4","300","100","false","300","7","139894","254092.58","19900","10150.869999999999","123947.6"
"182","0.19","0.4","300","100","false","300","7","136398","253166.31000000003","19300","11047.68","125020.40000000001"
"181","0.19","0.4","300","100","false","300","25","88023","196399.89","5000","16388.98","96987.6"
"183","0.19","0.4","300","100","false","300","7","145125","271718.55000000005","18900","11312","134182"
"184","0.19","0.4","300","100","false","300","8","133551","245954.88","18600","9545","121459.20000000001"
"185","0.19","0.4","300","100","false","300","7","136106","246817.53000000003","19800","8626.18","121885.20000000001"
"186","0.19","0.4","300","100","false","300","7","139526","261808.2","19400","12394.02","129288"
"187","0.19","0.4","300","100","false","300","6","135080","247471.2","20000","10182.92","122208"
"188","0.19","0.4","300","100","false","300","7","134531","249165.72000000003","19600","11189.92","123044.8"
"189","0.19","0.4","300","100","false","300","23","91478","203919.93000000002","5200","16940.46","100701.20000000001"
"190","0.19","0.4","300","100","false","300","21","80803","182031.30000000002","5400","16736.78","89892"
"191","0.2","0.4","300","100","false","300","24","82682","190424","5200","17730.07","95212"
"192","0.2","0.4","300","100","false","300","8","127623","241896","17800","11124.92","120948"
"193","0.2","0.4","300","100","false","300","8","131328","246965.6","18100","10254.32","123482.8"
"194","0.2","0.4","300","100","false","300","7","131103","242532.80000000002","20700","10863","121266.40000000001"
"195","0.2","0.4","300","100","false","300","9","130451","238532.80000000002","20800","9615","119266.40000000001"
"197","0.2","0.4","300","100","false","300","6","138844","258349.6","20500","10831","129174.8"
"196","0.2","0.4","300","100","false","300","8","135005","256407.2","18800","11998.16","128203.6"
"198","0.2","0.4","300","100","false","300","7","131682","239973.6","21300","9605","119986.8"
"199","0.2","0.4","300","100","false","300","7","134553","248229.6","20100","9662","124114.8"
"200","0.2","0.4","300","100","false","300","8","132671","251567.2","19100","12212.39","125783.6"
"201","0.21000000000000002","0.4","300","100","false","300","6","125456","231944.79","20000","9048","117440.40000000001"
"202","0.21000000000000002","0.4","300","100","false","300","8","135678","254577.5","20400","10399.380000000001","128900"
"203","0.21000000000000002","0.4","300","100","false","300","7","130547","247390.08000000002","19200","10782.78","125260.8"
"204","0.21000000000000002","0.4","300","100","false","300","8","126045","240445.98","18500","11156","121744.8"
"205","0.21000000000000002","0.4","300","100","false","300","11","124680","248628.01","15100","13160.31","125887.6"
"207","0.21000000000000002","0.4","300","100","false","300","9","127380","245232.59","17500","11183.730000000001","124168.40000000001"
"206","0.21000000000000002","0.4","300","100","false","300","22","87100","202198.13","6400","19118.869999999995","102378.8"
"208","0.21000000000000002","0.4","300","100","false","300","8","130136","244456.02000000002","19100","9645","123775.20000000001"
"209","0.21000000000000002","0.4","300","100","false","300","8","130027","242191.88","20200","9736.419999999998","122628.8"
"211","0.22","0.4","300","100","false","300","6","124539","232451.7","20900","9607","119206"
"210","0.21000000000000002","0.4","300","100","false","300","6","136496","253684.01","21600","10340","128447.6"
"212","0.22","0.4","300","100","false","300","7","125594","241226.7","18800","10727","123706"
"213","0.22","0.4","300","100","false","300","6","126805","239641.74000000002","20300","10243.45","122893.20000000001"
"214","0.22","0.4","300","100","false","300","8","118525","224124.42","18100","8764","114935.6"
"215","0.22","0.4","300","100","false","300","9","125165","240917.82","18000","10205.09","123547.6"
"216","0.22","0.4","300","100","false","300","7","128771","244351.38","19800","10072","125308.40000000001"
"217","0.22","0.4","300","100","false","300","8","122260","231936.12","18800","9534.23","118941.6"
"218","0.22","0.4","300","100","false","300","8","126187","243855.30000000002","18200","10814","125054"
"219","0.22","0.4","300","100","false","300","7","131056","248791.92","20700","10850.46","127585.6"
"220","0.22","0.4","300","100","false","300","6","130470","249998.58000000002","19400","10724","128204.40000000001"
"221","0.23","0.4","300","100","false","300","8","123196","236967.5","19500","10172","123100"
"222","0.23","0.4","300","100","false","300","7","118695","227871.49000000002","18800","9602","118374.8"
"223","0.23","0.4","300","100","false","300","8","118621","231734.58000000002","18500","11231.49","120381.6"
"224","0.23","0.4","300","100","false","300","6","122731","233085.16","20900","10171","121083.20000000001"
"225","0.23","0.4","300","100","false","300","9","118362","230912.99000000002","17300","9896.58","119954.8"
"226","0.23","0.4","300","100","false","300","6","124373","236149.76","20400","9501.880000000001","122675.20000000001"
"227","0.23","0.4","300","100","false","300","8","125694","240266.18","20000","9759","124813.6"
"228","0.23","0.4","300","100","false","300","8","129293","253401.61000000002","19700","12171.02","131637.2"
"229","0.23","0.4","300","100","false","300","7","121754","239071.91","18800","11924.64","124193.20000000001"
"230","0.23","0.4","300","100","false","300","7","124730","238579.11000000002","20200","10112","123937.20000000001"
"231","0.24000000000000002","0.4","300","100","false","300","6","123445","243914.4","19600","11693.65","128376"
"233","0.24000000000000002","0.4","300","100","false","300","7","118440","229009.28","19900","9938","120531.20000000001"
"232","0.24000000000000002","0.4","300","100","false","300","25","89607","216987.6","7000","20176.390000000003","114204"
"235","0.24000000000000002","0.4","300","100","false","300","8","119911","235498.16","19400","11040.35","123946.40000000001"
"234","0.24000000000000002","0.4","300","100","false","300","8","119307","234927.4","18700","10673.92","123646"
"236","0.24000000000000002","0.4","300","100","false","300","6","125176","238877.12","21900","9876","125724.8"
"237","0.24000000000000002","0.4","300","100","false","300","7","120306","232794.84","20300","10265.130000000001","122523.6"
"238","0.24000000000000002","0.4","300","100","false","300","6","125319","239285.24","21100","9126.98","125939.6"
"239","0.24000000000000002","0.4","300","100","false","300","8","121447","240134.16","19300","11601","126386.40000000001"
"240","0.24000000000000002","0.4","300","100","false","300","6","124489","241173.84","20500","10251","126933.6"
"241","0.25","0.4","300","100","false","300","7","115748","227565.75","20000","10449","121368.40000000001"
"242","0.25","0.4","300","100","false","300","6","120839","238938","19700","10365","127433.6"
"244","0.25","0.4","300","100","false","300","7","119216","236151","21400","12388","125947.20000000001"
"243","0.25","0.4","300","100","false","300","22","84853","199730.25","6300","14654.49","106522.8"
"245","0.25","0.4","300","100","false","300","7","117992","234882.75","19600","11219.59","125270.8"
"246","0.25","0.4","300","100","false","300","7","121194","236659.5","21300","10547","126218.40000000001"
"247","0.25","0.4","300","100","false","300","9","117501","233592","19000","10509","124582.40000000001"
"248","0.25","0.4","300","100","false","300","7","118538","237617.25","19300","11650","126729.20000000001"
"249","0.25","0.4","300","100","false","300","7","121713","237853.5","20500","9785","126855.20000000001"
"250","0.25","0.4","300","100","false","300","7","118109","230596.5","21300","10803","122984.8"
"251","0.26","0.4","300","100","false","300","7","113245","227125.98","20700","11810","122770.8"
"252","0.26","0.4","300","100","false","300","7","121786","238835","21500","9449.02","129100"
"253","0.26","0.4","300","100","false","300","6","112430","221204.5","20500","9705","119570"
"254","0.26","0.4","300","100","false","300","6","113755","224806.82","20700","10235","121517.20000000001"
"255","0.26","0.4","300","100","false","300","6","112803","225486.88","20000","10799.47","121884.8"
"256","0.26","0.4","300","100","false","300","7","111127","222779.96","19900","11131","120421.6"
"257","0.26","0.4","300","100","false","300","7","111721","219628.3","20100","9289","118718"
"259","0.26","0.4","300","100","false","300","6","118873","237896.68","21600","12031","128592.8"
"258","0.26","0.4","300","100","false","300","22","84505","212539.1","6900","20047.989999999998","114886"
"260","0.26","0.4","300","100","false","300","7","113046","227919.26","20100","11774","123199.6"
"261","0.27","0.4","300","100","false","300","6","113910","233141.56","19500","10982.45","127748.8"
"262","0.27","0.4","300","100","false","300","7","106580","212626.37","20200","9739","116507.6"
"264","0.27","0.4","300","100","false","300","6","115109","232007.13999999998","21100","10871","127127.20000000001"
"263","0.27","0.4","300","100","false","300","8","111574","224684.50999999998","20100","10096","123114.8"
"265","0.27","0.4","300","100","false","300","8","109680","223278.53","19800","11054","122344.40000000001"
"267","0.27","0.4","300","100","false","300","7","114648","232775.1","20300","10879.27","127548"
"266","0.27","0.4","300","100","false","300","7","111089","226667.19","20600","11977.310000000001","124201.20000000001"
"268","0.27","0.4","300","100","false","300","8","106769","218052.46","20400","12203","119480.8"
"269","0.27","0.4","300","100","false","300","8","118161","236209.75","20900","9518.720000000001","129430"
"270","0.27","0.4","300","100","false","300","19","86426","219158.41","7800","20445.54","120086.8"
"271","0.28","0.4","300","100","false","300","6","112210","228249.36","21100","10334.29","126805.20000000001"
"272","0.28","0.4","300","100","false","300","8","107779","221141.52","19700","10206","122856.40000000001"
"273","0.28","0.4","300","100","false","300","7","111192","224875.44","20900","9652.77","124930.8"
"274","0.28","0.4","300","100","false","300","8","110087","225045.36","20200","10133.04","125025.20000000001"
"275","0.28","0.4","300","100","false","300","6","110589","223410.24","21700","10404","124116.8"
"276","0.28","0.4","300","100","false","300","8","110093","228188.88","19300","10623.98","126771.6"
"277","0.28","0.4","300","100","false","300","7","107911","222073.91999999998","20000","10788.25","123374.40000000001"
"278","0.28","0.4","300","100","false","300","7","113354","234537.84","19200","10085","130298.8"
"279","0.28","0.4","300","100","false","300","7","111988","224994.96","21900","9910","124997.20000000001"
"280","0.28","0.4","300","100","false","300","9","104752","215770.31999999998","19200","10346","119872.40000000001"
"281","0.29000000000000004","0.4","300","100","false","300","7","102395","209284.56999999998","20100","9083","117906.8"
"282","0.29000000000000004","0.4","300","100","false","300","7","108193","225453.4","20200","10444","127016"
"283","0.29000000000000004","0.4","300","100","false","300","7","107926","224043.34","20700","10596","126221.6"
"284","0.29000000000000004","0.4","300","100","false","300","8","108937","224617.02","21400","10535","126544.8"
"285","0.29000000000000004","0.4","300","100","false","300","7","107139","217262.12999999998","21800","9522","122401.20000000001"
"286","0.29000000000000004","0.4","300","100","false","300","6","108027","225699.06","20300","10818","127154.40000000001"
"287","0.29000000000000004","0.4","300","100","false","300","7","109378","223961.69","20800","9208","126175.6"
"289","0.29000000000000004","0.4","300","100","false","300","7","103953","214432.78","21800","11473","120807.20000000001"
"288","0.29000000000000004","0.4","300","100","false","300","8","105501","221967.3","20700","12114","125052"
"290","0.29000000000000004","0.4","300","100","false","300","7","105161","217921.00999999998","20600","10588","122772.40000000001"
"291","0.3","0.4","300","100","false","300","7","103007","220040.8","20200","11495.96","125737.6"
"293","0.3","0.4","300","100","false","300","8","101083","213818.5","20500","11054","122182"
"292","0.3","0.4","300","100","false","300","9","98563","210837.19999999998","19800","11596","120478.40000000001"
"294","0.3","0.4","300","100","false","300","7","105434","222292","20400","10233.94","127024"
"295","0.3","0.4","300","100","false","300","8","102303","222196.8","18900","11824","126969.6"
"297","0.3","0.4","300","100","false","300","7","102019","211214.5","20400","8902","120694"
"296","0.3","0.4","300","100","false","300","8","99893","211660.4","19300","10118.96","120948.8"
"298","0.3","0.4","300","100","false","300","9","101714","219565.5","18800","11186","125466"
"299","0.3","0.4","300","100","false","300","10","100992","216352.5","18600","10331","123630"
"300","0.3","0.4","300","100","false","300","7","104461","223408.5","20000","11286","127662"
"301","0.31","0.4","300","100","false","300","6","101272","213203.78999999998","21000","9335.31","123596.40000000001"
