"BehaviorSpace results (NetLogo 4.1.2)"
"oriflame7.nlogo"
"max-profit1"
"05/03/2011 12:46:43:547 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","margin","manufacturing-cost","number-of-friendships","monthly-fee","random-join?","number-of-persons","[step]","network-profit","network-sale-revenue","network-fee-revenue","network-sponsor-cost","network-manufacturing-cost"
"274","0.28","0.4","300","100","false","300","29","75718","190878.47999999998","7300","16416.539999999997","106043.6"
"275","0.28","0.4","300","100","false","300","25","83418","208266.47999999998","7900","17044.79","115703.6"
"276","0.28","0.4","300","100","false","300","29","85322","209191.68","7400","15052.199999999999","116217.6"
"277","0.28","0.4","300","100","false","300","24","79291","202107.6","7500","18034.990000000005","112282"
"278","0.28","0.4","300","100","false","300","23","77605","205108.56","7500","21054.3","113949.20000000001"
"279","0.28","0.4","300","100","false","300","23","77582","195387.12","7500","16756.809999999998","108548.40000000001"
"280","0.28","0.4","300","100","false","300","25","83122","200076.47999999998","7500","13301.039999999999","111153.6"
"281","0.29000000000000004","0.4","300","100","false","300","25","70271","185434.25","6900","17593.26","104470"
"282","0.29000000000000004","0.4","300","100","false","300","25","75324","191833.47999999998","8000","16433.96","108075.20000000001"
"283","0.29000000000000004","0.4","300","100","false","300","26","77735","200499.74","7800","17606.81","112957.6"
"284","0.29000000000000004","0.4","300","100","false","300","28","73851","197259.3","7400","19676.39","111132"
"285","0.29000000000000004","0.4","300","100","false","300","25","77673","209276.05","8000","21701.050000000003","117902"
"286","0.29000000000000004","0.4","300","100","false","300","23","72934","180966.93","8300","14379.25","101953.20000000001"
"287","0.29000000000000004","0.4","300","100","false","300","26","77184","205561.33","7500","20068.350000000002","115809.20000000001"
"288","0.29000000000000004","0.4","300","100","false","300","24","80918","203180.69999999998","8600","16394.489999999998","114468"
"289","0.29000000000000004","0.4","300","100","false","300","29","78288","199098.91","7800","16442.499999999996","112168.40000000001"
"290","0.29000000000000004","0.4","300","100","false","300","24","73779","197152.09","7800","20101","111071.6"
"291","0.3","0.4","300","100","false","300","25","79526","204222.9","8700","16698.45","116698.8"
"292","0.3","0.4","300","100","false","300","32","72160","192749.19999999998","7200","17646.96","110142.40000000001"
"293","0.3","0.4","300","100","false","300","26","71566","190977.5","8100","18381.24","109130"
"294","0.3","0.4","300","100","false","300","26","81869","214261.59999999998","8600","18557.52","122435.20000000001"
"295","0.3","0.4","300","100","false","300","31","76747","205674","7500","18898.539999999997","117528"
"297","0.3","0.4","300","100","false","300","25","71155","189046.9","7700","17565.570000000003","108026.8"
"296","0.3","0.4","300","100","false","300","28","74913","202555.5","7700","19596.370000000003","115746"
"298","0.3","0.4","300","100","false","300","25","74402","195434.4","8200","17555.93","111676.8"
"300","0.3","0.4","300","100","false","300","22","76734","202914.59999999998","8100","18329.760000000002","115951.20000000001"
"301","0.31","0.4","300","100","false","300","25","69202","188445.21","8400","18400","109243.6"
"299","0.3","0.4","300","100","false","300","28","76012","196799.4","8600","16930.469999999998","112456.8"
"302","0.31","0.4","300","100","false","300","29","75386","197727.78","8800","16516.63","114624.8"
"304","0.31","0.4","300","100","false","300","27","72073","199120.19999999998","8600","20214.780000000002","115432"
"303","0.31","0.4","300","100","false","300","25","74794","202877.93999999997","8100","18573.510000000002","117610.40000000001"
"305","0.31","0.4","300","100","false","300","26","74696","199062.93","9000","17967.760000000002","115398.8"
"307","0.31","0.4","300","100","false","300","24","70129","197447.63999999998","8100","20956.320000000003","114462.40000000001"
"306","0.31","0.4","300","100","false","300","26","72917","197254.43999999997","8900","18886.609999999997","114350.40000000001"
"308","0.31","0.4","300","100","false","300","25","78941","203792.87999999998","9200","15911.23","118140.8"
"309","0.31","0.4","300","100","false","300","26","75014","210013.22999999998","8100","21352.309999999998","121746.8"
"310","0.31","0.4","300","100","false","300","28","65788","185875.65","8200","20533.78","107754"
"312","0.32","0.4","300","100","false","300","25","72961","203417.24","8200","18998.73","119657.20000000001"
"311","0.32","0.4","300","100","false","300","29","67241","183083.87999999998","7800","15946.890000000003","107696.40000000001"
"314","0.32","0.4","300","100","false","300","21","74134","195485.71999999997","9000","15359.890000000001","114991.6"
"313","0.32","0.4","300","100","false","300","31","65193","185753.55999999997","8000","19293.65","109266.8"
"315","0.32","0.4","300","100","false","300","25","73859","206157.63999999998","8500","19529.920000000002","121269.20000000001"
"316","0.32","0.4","300","100","false","300","24","71238","191463.52","9000","16599.9","112625.6"
"317","0.32","0.4","300","100","false","300","26","69434","191691.31999999998","9200","18697.27","112759.6"
"318","0.32","0.4","300","100","false","300","26","68669","197851.43999999997","8900","21699.120000000003","116383.20000000001"
"319","0.32","0.4","300","100","false","300","28","70271","196348.63999999998","8500","19077.989999999998","115499.20000000001"
"320","0.32","0.4","300","100","false","300","27","70229","194745.87999999998","8700","18660.63","114556.40000000001"
"321","0.33","0.4","300","100","false","300","25","66663","190451.52","8600","18686.31","113702.40000000001"
"322","0.33","0.4","300","100","false","300","25","68581","191614.63999999998","8800","17437.309999999998","114396.8"
"324","0.33","0.4","300","100","false","300","22","65338","191914.12999999998","8700","20700.579999999998","114575.6"
"323","0.33","0.4","300","100","false","300","25","70911","202246.19999999998","8700","19290.89","120744"
"325","0.33","0.4","300","100","false","300","26","64644","180306.37999999998","8400","16416.58","107645.6"
"326","0.33","0.4","300","100","false","300","25","66238","198030.55999999997","9000","22565.45","118227.20000000001"
"328","0.33","0.4","300","100","false","300","24","68600","186061.00999999998","8600","14979.81","111081.20000000001"
"327","0.33","0.4","300","100","false","300","29","70263","200189.3","8700","19110.07","119516"
"329","0.33","0.4","300","100","false","300","28","70236","195186.40999999997","8800","17221.22","116529.20000000001"
"330","0.33","0.4","300","100","false","300","25","66593","193040.39999999997","8600","19798.98","115248"
"331","0.34","0.4","300","100","false","300","28","58240","174003.05999999997","8800","19106.88","105456.40000000001"
"332","0.34","0.4","300","100","false","300","23","65618","194417.52","9900","20870.670000000002","117828.8"
"333","0.34","0.4","300","100","false","300","28","65656","197433.05999999997","8700","20820.66","119656.40000000001"
"334","0.34","0.4","300","100","false","300","24","65199","197027.81999999998","9200","21617.63","119410.8"
"335","0.34","0.4","300","100","false","300","24","65503","194464.37999999998","9100","20204.02","117857.20000000001"
"336","0.34","0.4","300","100","false","300","26","63965","183882.59999999998","9100","17574.090000000004","111444"
"337","0.34","0.4","300","100","false","300","28","64425","191729.33999999997","8700","19804.929999999997","116199.6"
"338","0.34","0.4","300","100","false","300","24","66822","196192.91999999998","9000","19466.38","118904.8"
"340","0.34","0.4","300","100","false","300","30","63860","191245.55999999997","8600","20079.419999999995","115906.40000000001"
"341","0.35000000000000003","0.4","300","100","false","300","23","65629","189317.05","9200","16385.31","116502.8"
"339","0.34","0.4","300","100","false","300","26","61844","189139.49999999997","8500","21165.41","114630"
"342","0.35000000000000003","0.4","300","100","false","300","27","58515","183063.39999999997","8700","20594.4","112654.40000000001"
"344","0.35000000000000003","0.4","300","100","false","300","23","66793","192359.69999999998","10100","17291.43","118375.20000000001"
"343","0.35000000000000003","0.4","300","100","false","300","29","59118","181966.19999999998","8900","19769.3","111979.20000000001"
"345","0.35000000000000003","0.4","300","100","false","300","26","62564","188594.24999999997","9600","19572.649999999998","116058"
"347","0.35000000000000003","0.4","300","100","false","300","27","63477","191497.8","9300","19475.54","117844.8"
"346","0.35000000000000003","0.4","300","100","false","300","25","58846","189844.19999999998","9400","23570.99","116827.20000000001"
"349","0.35000000000000003","0.4","300","100","false","300","27","65207","197380.94999999998","8800","19509.079999999998","121465.20000000001"
"348","0.35000000000000003","0.4","300","100","false","300","23","63153","192851.09999999998","9400","20420.44","118677.6"
"351","0.36000000000000004","0.4","300","100","false","300","25","62979","189578.87999999998","9300","17412.67","118486.8"
"350","0.35000000000000003","0.4","300","100","false","300","27","64432","189300.8","9200","17576.28","116492.8"
"352","0.36000000000000004","0.4","300","100","false","300","23","58817","181180.79999999996","9800","18925.819999999996","113238"
"354","0.36000000000000004","0.4","300","100","false","300","25","64644","190951.03999999998","9500","16463.05","119344.40000000001"
"353","0.36000000000000004","0.4","300","100","false","300","26","63657","189707.51999999996","9700","17182.910000000003","118567.20000000001"
"356","0.36000000000000004","0.4","300","100","false","300","25","61345","184375.67999999996","9500","17296.120000000003","115234.8"
"355","0.36000000000000004","0.4","300","100","false","300","28","62446","196756.47999999998","9900","21238.170000000002","122972.8"
"357","0.36000000000000004","0.4","300","100","false","300","22","62042","198881.91999999998","9600","22138.910000000003","124301.20000000001"
"358","0.36000000000000004","0.4","300","100","false","300","24","62431","201950.71999999997","9900","23200.99","126219.20000000001"
"360","0.36000000000000004","0.4","300","100","false","300","23","57776","183432.31999999998","9800","20811.399999999998","114645.20000000001"
"359","0.36000000000000004","0.4","300","100","false","300","27","58870","191277.43999999997","8900","21758.99","119548.40000000001"
"362","0.37","0.4","300","100","false","300","26","61030","189207.9","9400","17445.910000000003","120132"
"361","0.37","0.4","300","100","false","300","26","56790","184457.07","9800","20351.71","117115.6"
"363","0.37","0.4","300","100","false","300","28","61016","194937.75","9600","19751.310000000005","123770"
"364","0.37","0.4","300","100","false","300","29","61836","190576.89","10200","17939.97","121001.20000000001"
"365","0.37","0.4","300","100","false","300","23","59706","185393.88","10400","18377.190000000002","117710.40000000001"
"366","0.37","0.4","300","100","false","300","25","60890","186583.32","9600","16828.18","118465.6"
"367","0.37","0.4","300","100","false","300","26","58781","189429.03","9800","20175.26","120272.40000000001"
"368","0.37","0.4","300","100","false","300","25","55583","196346.43","9500","25598.72","124664.40000000001"
"369","0.37","0.4","300","100","false","300","23","60457","196139.79","9700","20849.29","124533.20000000001"
"370","0.37","0.4","300","100","false","300","25","59879","185509.8","9500","17346.98","117784"
"371","0.38","0.4","300","100","false","300","27","59048","190395.18","10600","19111.84","122835.6"
"372","0.38","0.4","300","100","false","300","25","58933","186062","10200","17289.23","120040"
"374","0.38","0.4","300","100","false","300","24","54803","180042.42","9600","18683.219999999998","116156.40000000001"
"373","0.38","0.4","300","100","false","300","29","55301","177065.8","10200","17728.48","114236"
"375","0.38","0.4","300","100","false","300","26","61201","191400.82","11600","18315.86","123484.40000000001"
"376","0.38","0.4","300","100","false","300","29","61069","192663.76","9600","16895.440000000002","124299.20000000001"
"377","0.38","0.4","300","100","false","300","29","54542","178321.3","9400","18133.579999999998","115046"
"378","0.38","0.4","300","100","false","300","25","53474","177333.02","10400","19851.08","114408.40000000001"
"379","0.38","0.4","300","100","false","300","29","54665","179269.28","9500","18446.92","115657.6"
"380","0.38","0.4","300","100","false","300","27","56675","188860.06","10000","20339.94","121845.20000000001"
"382","0.39","0.4","300","100","false","300","28","58193","188701.66999999998","10400","17169.679999999997","123738.8"
"381","0.39","0.4","300","100","false","300","26","52538","174936.41","10300","17986.49","114712.40000000001"
"383","0.39","0.4","300","100","false","300","26","50321","177227.57","9900","20591.569999999996","116214.8"
"385","0.39","0.4","300","100","false","300","26","50567","179472.37","9100","20318.46999999999","117686.8"
"384","0.39","0.4","300","100","false","300","27","52768","182428.43","10200","20235.52","119625.20000000001"
"386","0.39","0.4","300","100","false","300","24","53497","182475.4","9500","18822.03","119656"
"387","0.39","0.4","300","100","false","300","27","51770","184191.94","10300","21940.56","120781.6"
"388","0.39","0.4","300","100","false","300","27","53338","178836.13999999998","10100","18328.86","117269.6"
"389","0.39","0.4","300","100","false","300","27","53513","188192.93","10200","21475.010000000002","123405.20000000001"
"390","0.39","0.4","300","100","false","300","26","49503","180098.84","10000","22498.46","118097.6"
"391","0.4","0.4","300","100","false","300","24","50840","172539","10400","17073.33","115026"
"392","0.4","0.4","300","100","false","300","29","53999","175972.19999999998","10400","15058.48","117314.8"
"393","0.4","0.4","300","100","false","300","29","55204","188144.4","11400","18910.420000000002","125429.6"
"394","0.4","0.4","300","100","false","300","24","48171","190505.4","10100","25430.849999999995","127003.6"
"396","0.4","0.4","300","100","false","300","23","49779","176187","10400","19349.829999999998","117458"
"395","0.4","0.4","300","100","false","300","27","47668","174913.19999999998","10300","20936.49","116608.8"
"397","0.4","0.4","300","100","false","300","27","47836","173130","10300","20174.07","115420"
"398","0.4","0.4","300","100","false","300","27","53148","190418.4","10600","20925.16","126945.6"
"399","0.4","0.4","300","100","false","300","26","52598","185070.6","9900","18992.130000000005","123380.40000000001"
"400","0.4","0.4","300","100","false","300","25","53068","182886","10500","18394.280000000002","121924"
"401","0.41000000000000003","0.4","300","100","false","300","24","51049","181171.88999999998","11000","18294.010000000002","122828.40000000001"
"402","0.41000000000000003","0.4","300","100","false","300","23","45271","179018.97999999998","10600","22979.54","121368.8"
"403","0.41000000000000003","0.4","300","100","false","300","25","47406","174918.47999999998","9900","18824.020000000004","118588.8"
"405","0.41000000000000003","0.4","300","100","false","300","25","45367","174558.58","10900","21746.300000000003","118344.8"
"404","0.41000000000000003","0.4","300","100","false","300","25","45772","170121.78","10400","19413.36","115336.8"
"407","0.41000000000000003","0.4","300","100","false","300","25","50096","173763.84999999998","10900","16761.480000000003","117806"
"406","0.41000000000000003","0.4","300","100","false","300","26","42640","170940.11","10700","23108.250000000004","115891.6"
"408","0.41000000000000003","0.4","300","100","false","300","26","49947","172104.18","10400","15876.27","116680.8"
"409","0.41000000000000003","0.4","300","100","false","300","26","44695","178416","10300","23061.300000000003","120960"
"410","0.41000000000000003","0.4","300","100","false","300","27","44779","172511.28","10100","20875.54","116956.8"
"411","0.42000000000000004","0.4","300","100","false","300","24","45529","168106.62","10300","16941.86","115935.6"
"412","0.42000000000000004","0.4","300","100","false","300","23","50319","175907.03999999998","11700","15972.39","121315.20000000001"
"413","0.42000000000000004","0.4","300","100","false","300","27","45701","168846.69999999998","10400","17100","116446"
"414","0.42000000000000004","0.4","300","100","false","300","27","48425","172223.46","10800","15823.6","118774.8"
"416","0.42000000000000004","0.4","300","100","false","300","26","45804","171994.94","10800","18374.19","118617.20000000001"
"415","0.42000000000000004","0.4","300","100","false","300","26","49031","171811.08","11000","15289.289999999999","118490.40000000001"
"417","0.42000000000000004","0.4","300","100","false","300","25","47606","173639.24","11200","17481.84","119751.20000000001"
"418","0.42000000000000004","0.4","300","100","false","300","26","47389","172789.53999999998","11200","17435.53","119165.20000000001"
"419","0.42000000000000004","0.4","300","100","false","300","25","45422","170958.47999999998","10600","18234.53","117902.40000000001"
"420","0.42000000000000004","0.4","300","100","false","300","22","43614","177731.72","11100","22644.319999999996","122573.6"
"422","0.43","0.4","300","100","false","300","23","40889","174839.52000000002","10500","21755.75","122694.40000000001"
"421","0.43","0.4","300","100","false","300","25","39962","171245.1","10600","21711.23","120172"
"423","0.43","0.4","300","100","false","300","25","42836","170467.62000000002","10600","18605.229999999996","119626.40000000001"
"424","0.43","0.4","300","100","false","300","25","43213","164259.18000000002","10600","16376.63","115269.6"
"425","0.43","0.4","300","100","false","300","25","38434","166108.83000000002","10800","21907.08","116567.6"
"426","0.43","0.4","300","100","false","300","24","41143","167954.49000000002","11000","19948.37","117862.8"
"427","0.43","0.4","300","100","false","300","25","41638","169730.04","11400","20383.379999999997","119108.8"
"428","0.43","0.4","300","100","false","300","23","43795","170840.40000000002","10400","17557.010000000002","119888"
"429","0.43","0.4","300","100","false","300","25","45251","171302.67","10800","16639.77","120212.40000000001"
"430","0.43","0.4","300","100","false","300","23","45788","172200.99000000002","10600","16170.400000000001","120842.8"
"431","0.44","0.4","300","100","false","300","23","41387","172090.80000000002","11000","18781.77","122922"
"432","0.44","0.4","300","100","false","300","24","39234","165592.56000000003","11100","19177.690000000002","118280.40000000001"
"433","0.44","0.4","300","100","false","300","25","34148","165044.88","10800","23807.800000000003","117889.20000000001"
"434","0.44","0.4","300","100","false","300","26","43382","177403.52000000002","11800","19104.31","126716.8"
"435","0.44","0.4","300","100","false","300","25","38355","172863.04","11200","22234.709999999995","123473.6"
"436","0.44","0.4","300","100","false","300","26","38319","154419.44","11200","17001.230000000003","110299.6"
"437","0.44","0.4","300","100","false","300","25","40620","158304.16","11200","15809.849999999999","113074.40000000001"
"438","0.44","0.4","300","100","false","300","25","43389","171428.32","11600","17190.219999999998","122448.8"
"439","0.44","0.4","300","100","false","300","23","42939","171077.76","10900","16840.04","122198.40000000001"
"440","0.44","0.4","300","100","false","300","26","43110","171115.28000000003","11600","17380.32","122225.20000000001"
"441","0.45","0.4","300","100","false","300","26","36061","171265.6","11200","21848.13","124556.8"
"442","0.45","0.4","300","100","false","300","23","35683","161972.25","12000","20491.530000000002","117798"
"443","0.45","0.4","300","100","false","300","21","36810","166367.30000000002","11700","20263.35","120994.40000000001"
"444","0.45","0.4","300","100","false","300","23","39936","171979.5","11100","18067.94","125076"
"445","0.45","0.4","300","100","false","300","22","38857","168113.55000000002","11700","18691.890000000003","122264.40000000001"
"446","0.45","0.4","300","100","false","300","29","36208","162772.5","10800","18984.199999999997","118380"
"447","0.45","0.4","300","100","false","300","24","34801","174958.30000000002","12100","25014.570000000003","127242.40000000001"
"448","0.45","0.4","300","100","false","300","26","37354","168448.5","11200","19786.460000000003","122508"
"449","0.45","0.4","300","100","false","300","25","35253","162449.65000000002","11200","20251.54","118145.20000000001"
"450","0.45","0.4","300","100","false","300","23","37953","164834.45","11600","18601.600000000002","119879.6"
"451","0.46","0.4","300","100","false","300","26","35812","171696.24000000002","11000","19702.190000000002","127182.40000000001"
"452","0.46","0.4","300","100","false","300","29","34869","160792.56","11400","18217.510000000002","119105.6"
"453","0.46","0.4","300","100","false","300","24","35333","166559.22","10900","18749.18","123377.20000000001"
"454","0.46","0.4","300","100","false","300","27","36944","174448.62000000002","11900","20183.89","129221.20000000001"
"455","0.46","0.4","300","100","false","300","21","39292","167481.54","11900","16028.750000000002","124060.40000000001"
"456","0.46","0.4","300","100","false","300","26","34480","161029.62000000002","11600","18868.36","119281.20000000001"
"457","0.46","0.4","300","100","false","300","26","33137","152619.66","11400","17830.59","113051.6"
"458","0.46","0.4","300","100","false","300","26","34970","165080.16","11500","19328.48","122281.6"
"460","0.46","0.4","300","100","false","300","27","34905","156171.78","11900","17483.850000000002","115682.8"
"459","0.46","0.4","300","100","false","300","32","35608","159777.36000000002","11800","17615.58","118353.6"
"461","0.47000000000000003","0.4","300","100","false","300","23","34019","159425.59","11800","16885.2","120321.20000000001"
"462","0.47000000000000003","0.4","300","100","false","300","24","35989","169763.77000000002","12400","18051.269999999997","128123.6"
"463","0.47000000000000003","0.4","300","100","false","300","27","34670","165996","11200","17245.68","125280"
"464","0.47000000000000003","0.4","300","100","false","300","26","35725","167478.41","12700","18054.9","126398.8"
"465","0.47000000000000003","0.4","300","100","false","300","23","32090","159279.31","11600","18578.44","120210.8"
"466","0.47000000000000003","0.4","300","100","false","300","23","30654","164769.58000000002","11700","21461.43","124354.40000000001"
"468","0.47000000000000003","0.4","300","100","false","300","25","34727","160622.86000000002","11600","16271.229999999998","121224.8"
"467","0.47000000000000003","0.4","300","100","false","300","23","32820","170230.17","12100","21034.75","128475.6"
"469","0.47000000000000003","0.4","300","100","false","300","22","30377","158831.46000000002","11800","20381.569999999996","119872.8"
"470","0.47000000000000003","0.4","300","100","false","300","21","31101","156426.32","11400","18667.43","118057.6"
"471","0.48000000000000004","0.4","300","100","false","300","29","32205","158215.2","12600","16906.489999999998","121704"
"472","0.48000000000000004","0.4","300","100","false","300","28","28619","159084.12","11500","19592.499999999996","122372.40000000001"
"473","0.48000000000000004","0.4","300","100","false","300","23","28933","157943.24000000002","11900","19415.35","121494.8"
"474","0.48000000000000004","0.4","300","100","false","300","23","29789","160742.92","12400","19705.57","123648.40000000001"
"476","0.48000000000000004","0.4","300","100","false","300","22","32016","156527.80000000002","12300","16405.62","120406"
"475","0.48000000000000004","0.4","300","100","false","300","21","29489","152756.24","11400","17162.129999999997","117504.8"
"477","0.48000000000000004","0.4","300","100","false","300","21","32599","162324.24000000002","12000","16860.63","124864.8"
"478","0.48000000000000004","0.4","300","100","false","300","23","28205","149116.24","11300","17506.510000000002","114704.8"
"479","0.48000000000000004","0.4","300","100","false","300","27","26256","166217.48","12000","24101.809999999998","127859.6"
"480","0.48000000000000004","0.4","300","100","false","300","24","30056","155538.24000000002","12200","18037.02","119644.8"
"481","0.49","0.4","300","100","false","300","23","22459","153327.93","11800","22411.53","120257.20000000001"
"482","0.49","0.4","300","100","false","300","23","26169","154781.43","12700","19914.79","121397.20000000001"
"483","0.49","0.4","300","100","false","300","22","23080","157752.69","12300","23244.73","123727.6"
"484","0.49","0.4","300","100","false","300","28","28245","161243.13","11400","17932.57","126465.20000000001"
"485","0.49","0.4","300","100","false","300","22","28599","154741.65","12200","16976.29","121366"
"486","0.49","0.4","300","100","false","300","24","27707","154543.77","12900","18525.86","121210.8"
"487","0.49","0.4","300","100","false","300","28","26401","161837.28","12400","20905.4","126931.20000000001"
"488","0.49","0.4","300","100","false","300","22","24189","157760.34","12200","22037.34","123733.6"
"489","0.49","0.4","300","100","false","300","29","26687","153747.66","12800","19273.800000000003","120586.40000000001"
"490","0.49","0.4","300","100","false","300","23","25544","148207.53","11200","17622.35","116241.20000000001"
"491","0.5","0.4","300","100","false","300","25","24842","148071.5","12100","16872.31","118457.20000000001"
"492","0.5","0.4","300","100","false","300","25","22468","160832","12500","22198.109999999997","128665.6"
"493","0.5","0.4","300","100","false","300","21","25238","155026","12000","17766.85","124020.8"
"494","0.5","0.4","300","100","false","300","26","24876","155345","12500","18693.209999999995","124276"
"495","0.5","0.4","300","100","false","300","26","25539","157251.5","13000","18910.86","125801.20000000001"
"496","0.5","0.4","300","100","false","300","25","24052","148762","11900","17600.59","119009.6"
"497","0.5","0.4","300","100","false","300","27","22057","149362","11900","19715.52","119489.6"
"498","0.5","0.4","300","100","false","300","25","27606","157238","13400","17241.21","125790.40000000001"
"499","0.5","0.4","300","100","false","300","26","23977","148102","12100","17743.17","118481.6"
"500","0.5","0.4","300","100","false","300","23","26577","156035.5","12100","16730.36","124828.40000000001"
"501","0.51","0.4","300","100","false","300","26","23433","151797.59","12700","17148.420000000002","123916.40000000001"
"502","0.51","0.4","300","100","false","300","24","21061","143580.78","12600","17911.23","117208.8"
"503","0.51","0.4","300","100","false","300","24","21562","156864.19","12300","19550.059999999998","128052.40000000001"
"504","0.51","0.4","300","100","false","300","29","18232","148604.75","12800","21862.82","121310"
"505","0.51","0.4","300","100","false","300","27","25597","147737.94","12600","14138.51","120602.40000000001"
"506","0.51","0.4","300","100","false","300","29","23885","152469.38","12900","17020.02","124464.8"
"507","0.51","0.4","300","100","false","300","26","22997","153246.03","12700","17850.67","125098.8"
"508","0.51","0.4","300","100","false","300","26","21202","149619.54","13000","19278.83","122138.40000000001"
"509","0.51","0.4","300","100","false","300","23","23681","147555.16999999998","12300","15720.6","120453.20000000001"
"511","0.52","0.4","300","100","false","300","27","17024","148009.91999999998","12200","19844.3","123341.6"
"510","0.51","0.4","300","100","false","300","22","19375","148917.86","12400","20376.84","121565.6"
"512","0.52","0.4","300","100","false","300","27","16143","145163.04","12300","20350.379999999997","120969.20000000001"
"513","0.52","0.4","300","100","false","300","23","20636","140371.19999999998","12300","15059.49","116976"
"514","0.52","0.4","300","100","false","300","28","21494","148914.72","13300","16625","124095.6"
"515","0.52","0.4","300","100","false","300","22","20462","146686.56","12600","16585.96","122238.8"
"516","0.52","0.4","300","100","false","300","26","19605","142755.84","12800","16987.190000000002","118963.20000000001"
"517","0.52","0.4","300","100","false","300","24","20677","140215.68","12400","15091.880000000001","116846.40000000001"
"518","0.52","0.4","300","100","false","300","28","15383","140693.28","12300","20365.87","117244.40000000001"
"520","0.52","0.4","300","100","false","300","24","19640","150609.12","12800","18261.15","125507.6"
"519","0.52","0.4","300","100","false","300","22","20115","144728.16","12900","16906.14","120606.8"
"521","0.53","0.4","300","100","false","300","25","16013","139936.38999999998","12600","17428.53","119094.8"
"522","0.53","0.4","300","100","false","300","27","14659","148365.84","13300","20737.54","126268.8"
"523","0.53","0.4","300","100","false","300","26","15684","149618.86","12500","19100.079999999998","127335.20000000001"
"524","0.53","0.4","300","100","false","300","23","18302","142831.59","13100","16070.29","121558.8"
"525","0.53","0.4","300","100","false","300","25","14967","144611.00999999998","13400","19970.65","123073.20000000001"
"526","0.53","0.4","300","100","false","300","26","15898","143972.75","12800","18344.7","122530"
"527","0.53","0.4","300","100","false","300","22","16444","139830.63999999998","12500","16881.84","119004.8"
"529","0.53","0.4","300","100","false","300","21","14715","140091.96","13300","19449.75","119227.20000000001"
"528","0.53","0.4","300","100","false","300","23","14354","151368.19999999998","13300","21490.430000000004","128824"
"530","0.53","0.4","300","100","false","300","23","15021","142600.81999999998","12600","18817.59","121362.40000000001"
"531","0.54","0.4","300","100","false","300","28","15535","137666.5","13400","15821.68","119710"
"532","0.54","0.4","300","100","false","300","26","14880","149639.84","13000","17638.170000000002","130121.6"
"533","0.54","0.4","300","100","false","300","21","10364","135108.44","13100","20358.499999999996","117485.6"
"534","0.54","0.4","300","100","false","300","31","7553","139509.25999999998","12200","22843.81","121312.40000000001"
"535","0.54","0.4","300","100","false","300","26","11029","145302.03999999998","12700","20623.879999999997","126349.6"
"536","0.54","0.4","300","100","false","300","25","11532","138554.3","12200","18740.350000000002","120482"
"538","0.54","0.4","300","100","false","300","6","32351","145499.37999999998","22700","9327","126521.20000000001"
"537","0.54","0.4","300","100","false","300","24","12300","134862.8","13300","18590.98","117272"
"539","0.54","0.4","300","100","false","300","24","15475","133972.24","13100","15099.98","116497.6"
"540","0.54","0.4","300","100","false","300","26","11855","134067","12000","17632.05","116580"
"541","0.55","0.4","300","100","false","300","23","12109","137958.3","13200","16420.15","122629.6"
"543","0.55","0.4","300","100","false","300","25","9985","142889.4","12900","18791.6","127012.8"
"542","0.55","0.4","300","100","false","300","26","12855","133517.25","13100","15080.34","118682"
"544","0.55","0.4","300","100","false","300","24","13582","138832.65","13400","15244.29","123406.8"
"545","0.55","0.4","300","100","false","300","24","3660","136720.8","12700","24231.25","121529.6"
"546","0.55","0.4","300","100","false","300","22","10388","139969.8","13600","18764.2","124417.6"
"547","0.55","0.4","300","100","false","300","25","12024","136555.19999999998","12400","15548.54","121382.40000000001"
"549","0.55","0.4","300","100","false","300","26","11869","142983.44999999998","13300","17317.67","127096.40000000001"
"548","0.55","0.4","300","100","false","300","24","7557","141501.15","13500","21665.589999999997","125778.8"
"550","0.55","0.4","300","100","false","300","23","10861","136468.8","13400","17702.27","121305.6"
"551","0.56","0.4","300","100","false","300","23","5837","131606.63999999998","13000","19127.53","119642.40000000001"
"552","0.56","0.4","300","100","false","300","24","3818","138151.63999999998","13700","22441","125592.40000000001"
"553","0.56","0.4","300","100","false","300","22","4017","132888.36","13100","21163.480000000003","120807.6"
"554","0.56","0.4","300","100","false","300","29","5708","136117.08","13500","20165.92","123742.8"
"555","0.56","0.4","300","100","false","300","25","6635","133517.99999999997","13300","18803.24","121380"
"557","0.56","0.4","300","100","false","300","24","9264","132940.71999999997","13500","16321.420000000002","120855.20000000001"
"556","0.56","0.4","300","100","false","300","22","6146","140376.27999999997","13800","20415.389999999996","127614.8"
"558","0.56","0.4","300","100","false","300","26","4828","141099.63999999998","13900","21899.1","128272.40000000001"
"559","0.56","0.4","300","100","false","300","23","10417","136793.36","13400","15418.660000000002","124357.6"
"560","0.56","0.4","300","100","false","300","25","6323","132880.43999999997","12800","18557.3","120800.40000000001"
"561","0.5700000000000001","0.4","300","100","false","300","27","-1707","126015.36999999998","12900","23398.3","117223.6"
"562","0.5700000000000001","0.4","300","100","false","300","28","2536","136437.27999999997","13600","20582.809999999998","126918.40000000001"
"563","0.5700000000000001","0.4","300","100","false","300","23","4402","131328.44999999998","12800","17560.03","122166"
"564","0.5700000000000001","0.4","300","100","false","300","28","6240","126800.54999999999","13600","16206.449999999999","117954"
